Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
3,0,0,0.056779,1.154742,0,0,1,6,20150428
3,0,0,0.107547,1.714661,0.032,0,1,6,20150428
3,0,0,0.264224,0.968176,0.128,0,1,6,20150428
3,0,1,0.63348,0.880535,0.064,0,0,7,20150428
3,1,1,0.215167,1.007974,0.064,0,1,7,20150428
3,1,1,0.448091,0.794687,0.256,0,1,7,20150428
3,0,0,0.482127,0.768065,0.064,0,1,7,20150428
3,0,1,0.587275,0.647793,0.064,0,0,7,20150428
3,1,0,0.534796,1.661342,0,1,0,7,20150428
3,0,0,0.886179,1.074493,0.512,0,1,7,20150428
3,0,1,0.109448,1.794642,0.032,0,0,7,20150428
3,0,1,0.615987,0.888043,0.032,1,0,7,20150428
3,1,0,0.240456,3.568003,0.032,0,0,7,20150428
3,1,1,0.883707,0.821443,0.512,1,1,7,20150428
3,1,1,0.875531,1.154591,0.512,0,1,7,20150428
3,0,0,0.787875,0.875333,0.512,1,1,7,20150428
3,1,1,0.558754,1.048092,0.064,0,1,7,20150428
3,0,0,0.52624,1.394781,0.128,0,1,7,20150428
3,1,0,0.667515,1.554867,0.032,1,0,7,20150428
3,1,1,0.622642,0.569299,0.032,1,1,7,20150428
3,0,0,0.693945,0.621241,0.256,1,1,7,20150428
3,0,0,0.758593,0.674744,0.256,1,1,7,20150428
3,1,1,0.497908,0.634819,0.064,1,1,7,20150428
3,1,1,0.283618,1.782024,0,0,1,7,20150428
3,0,0,0.681396,0.674616,0.512,1,1,7,20150428
3,1,1,0.285139,2.514609,0.128,0,1,7,20150428
3,1,0,0,2.607852,0,0,0,7,20150428
3,1,1,0.492775,0.608305,0.032,0,1,7,20150428
3,0,0,0.615036,0.821449,0.256,0,1,7,20150428
3,0,1,0.184934,1.354632,0,1,0,7,20150428
3,0,0,0.611613,0.688228,0.256,1,1,7,20150428
3,1,1,0.942651,1.248076,0.512,1,1,7,20150428
3,1,1,0.516732,0.554757,0.064,1,1,7,20150428
3,0,0,0.092906,1.981464,0.032,1,1,7,20150428
3,1,1,0.471859,1.834662,0.128,0,1,7,20150428
3,1,0,0.519014,1.261407,0,1,0,7,20150428
3,0,0,0.651543,1.634648,0,0,1,7,20150428
3,1,1,0.721135,0.7679,0.512,0,1,7,20150428
3,1,1,0.822481,0.821494,0.512,0,1,7,20150428
3,0,0,0.645839,0.808159,0.256,0,1,7,20150428
3,1,1,0.628346,1.648078,0.128,1,1,7,20150428
3,1,0,0.637283,2.26138,0,1,0,7,20150428
3,0,0,0.195582,1.688093,0.064,1,1,7,20150428
3,0,0,0,1.528141,0.128,0,1,7,20150428
3,1,0,0.170864,2.248143,0.032,1,0,7,20150428
3,0,0,0.541261,0.674809,0.512,0,1,7,20150428
3,0,1,0.069898,2.034435,0.128,0,0,7,20150428
3,1,1,0.507225,0.728051,0.128,1,1,7,20150428
3,1,1,0.649071,0.740141,0,0,1,7,20150428
3,0,1,0.282287,1.954562,0.128,1,0,7,20150428
3,1,1,0.242167,2.253574,0.256,1,1,7,20150428
3,1,1,0.451324,2.407954,0.128,0,1,7,20150428
3,1,1,0.56655,0.941529,0.064,0,1,7,20150428
3,0,1,0.624353,2.327996,0.256,0,0,7,20150428
3,0,1,0.193301,0.847969,0,1,0,7,20150428
3,0,0,0.750417,0.887956,0.256,0,1,7,20150428
3,0,0,0.907284,1.287847,0.512,0,1,7,20150428
3,0,1,0.253956,2.074521,0.032,1,0,7,20150428
3,0,1,0.634621,0.60815,0.064,1,0,7,20150428
3,1,1,0.833129,0.701404,0.512,1,1,7,20150428
3,1,1,0.283808,0.901179,0.128,1,1,7,20150428
3,0,0,0.78122,0.755604,0.512,1,1,7,20150428
3,0,0,0.170674,1.954738,0.128,1,1,7,20150428
3,1,1,0.158695,1.487951,0,0,1,7,20150428
3,1,1,0.080166,1.554574,0.064,1,1,7,20150428
3,0,1,0.437063,2.10143,0.032,0,0,7,20150428
3,0,0,0.879524,0.968217,0.512,0,1,7,20150428
3,1,1,0.591649,1.408092,0.256,1,1,7,20150428
3,0,1,0.629107,1.167987,0.064,1,0,7,20150428
3,1,1,0.718473,1.114642,0.256,0,1,7,20150428
3,1,1,0.762016,2.821311,0.256,0,1,7,20150428
3,1,1,0.791678,1.287926,0.256,1,1,7,20150428
3,1,1,0.858988,1.061461,0.512,1,1,7,20150428
3,0,1,0.307006,2.794783,0,1,0,7,20150428
3,0,1,0,2.541235,0.128,1,0,7,20150428
3,1,1,0.266125,0.821561,0.032,1,1,7,20150428
3,1,1,0.373936,0.861313,0.256,0,1,7,20150428
3,0,0,0.523197,0.834917,0.256,1,1,7,20150428
3,1,1,0.322407,0.807973,0.256,1,1,7,20150428
3,0,1,0.589177,2.541359,0,0,0,7,20150428
3,1,1,0.103364,2.034623,0.032,0,1,7,20150428
3,0,0,0.028257,2.141422,0,0,1,7,20150428
3,1,1,0.169913,1.967973,0.064,0,1,7,20150428
3,0,0,0.249393,2.621373,0.032,0,1,7,20150428
3,0,0,0.456648,0.808165,0.064,0,1,7,20150428
3,1,1,0.477944,0.72791,0.032,0,1,7,20150428
3,0,0,0.621121,0.714673,0.064,1,1,7,20150428
3,0,0,0.619029,0.648079,0.128,0,1,7,20150428
3,0,0,0.670748,0.914567,0.032,1,1,7,20150428
3,1,1,0.791868,1.061459,0.128,1,1,7,20150428
3,1,1,0.215547,1.15461,0.064,1,1,7,20150428
3,0,1,0.619219,1.808467,0,0,0,7,20150428
3,1,0,0.696417,0.728021,0,1,0,7,20150428
3,0,1,0.053546,1.488076,0.032,0,0,7,20150428
3,1,1,0.811263,0.927981,0.512,0,1,7,20150428
3,0,0,0.482507,0.968096,0.128,1,1,7,20150428
3,1,1,0.198054,2.274905,0.128,0,1,7,20150428
3,0,1,0.305675,0.714801,0,1,0,7,20150428
3,0,0,0.696797,0.860964,0.512,1,1,7,20150428
3,0,1,0.343323,1.507404,0.032,0,0,8,20150428
3,0,0,0.796622,0.674669,0.512,1,1,8,20150428
3,1,0,0.254527,2.421375,0.128,1,0,8,20150428
3,1,1,0.310999,0.874609,0,1,1,8,20150428
3,1,1,0.226766,1.501318,0.064,0,1,8,20150428
3,1,1,0.538599,2.074511,0.064,1,1,8,20150428
3,0,1,0.631768,1.141355,0.064,0,0,8,20150428
3,0,1,0.363858,0.75477,0.032,0,0,8,20150428
3,0,0,0.337428,1.047988,0,0,1,8,20150428
3,1,1,0.655346,1.914686,0.256,1,1,8,20150428
3,0,0,0.645078,0.568116,0,1,1,8,20150428
3,0,0,0.812213,2.181364,0.128,1,1,8,20150428
3,1,1,0.84758,0.648163,0.256,1,1,8,20150428
3,0,0,0.363668,1.394662,0.256,0,1,8,20150428
3,1,1,0.296548,1.021454,0.032,0,1,8,20150428
3,0,1,0.247301,1.301174,0.064,1,0,8,20150428
3,0,0,0.970222,0.981604,0.512,0,1,8,20150428
3,0,1,0.2589,0.661536,0,1,0,8,20150428
3,1,1,0.758403,0.674773,0.256,0,1,8,20150428
3,0,0,0.891312,0.928235,0.256,0,1,8,20150428
3,1,1,0.841115,1.234702,0.128,0,1,8,20150428
3,1,1,1,1.021464,0.512,1,1,8,20150428
3,1,0,0.143483,1.794803,0.032,1,0,8,20150428
3,1,1,0.715051,2.394711,0.512,1,1,8,20150428
3,1,1,0.158885,7.034666,0.032,1,1,8,20150428
3,1,1,0.954059,0.994804,0.512,1,1,8,20150428
3,0,0,0.656677,1.140923,0.256,0,1,8,20150428
3,1,1,0.224674,0.914656,0.128,0,1,8,20150428
3,1,1,0.117054,1.86129,0.128,1,1,8,20150428
3,1,1,0.744903,0.767987,0.128,0,1,8,20150428
3,0,1,0.158315,2.461422,0.064,1,0,8,20150428
3,0,1,0.029779,1.928096,0,1,0,8,20150428
3,1,1,0.133026,1.754821,0.128,0,1,8,20150428
3,0,1,0.262893,1.821626,0,0,0,8,20150428
3,1,1,0.265745,1.514856,0,0,1,8,20150428
3,1,1,0.721896,1.341952,0.512,0,1,8,20150428
3,1,0,0.275632,1.261256,0.064,1,0,8,20150428
3,1,1,0.466345,0.674582,0,1,1,8,20150428
3,1,1,0.241787,0.821376,0,0,1,8,20150428
3,0,0,0.898728,1.114712,0.512,1,1,8,20150428
3,1,1,0.328492,0.808071,0.128,1,1,8,20150428
3,1,1,0.712579,0.621414,0.512,0,1,8,20150428
3,1,1,0.916411,0.807871,0.064,0,1,8,20150428
3,1,0,0.277344,1.634755,0,1,0,8,20150428
3,1,1,0.417288,1.274545,0.256,1,1,8,20150428
3,1,0,0.594501,1.021385,0.032,1,0,8,20150428
3,1,0,0.654395,1.247944,0.064,1,0,8,20150428
3,0,0,0.143674,2.887828,0,0,1,8,20150428
3,0,1,0.120476,1.754629,0.128,0,0,8,20150428
3,1,0,0.279625,1.447964,0,0,0,8,20150428
3,0,1,0.261372,1.288028,0.032,1,0,8,20150428
3,0,0,0.288562,3.541599,0.064,0,1,8,20150428
3,0,0,0.659149,0.834827,0.512,0,1,8,20150428
3,1,1,0.798143,0.941416,0.512,0,1,8,20150428
3,0,1,0.244259,2.448033,0.064,0,0,8,20150428
3,0,0,0.595451,2.061444,0.064,1,1,8,20150428
3,1,1,0.783122,1.074678,0.032,0,1,8,20150428
3,0,0,0.632529,1.794757,0.128,0,1,8,20150428
3,0,0,0.830657,0.981321,0.128,0,1,8,20150428
3,0,0,0.932383,1.114792,0.128,0,1,8,20150428
3,0,0,0.952728,0.714875,0.256,1,1,8,20150428
3,0,0,0.817157,1.354883,0.256,1,1,8,20150428
3,1,0,0.364429,2.994742,0.032,0,0,8,20150428
3,0,0,0.64698,0.674423,0.032,0,1,8,20150428
3,1,0,0.484598,1.341486,0.064,1,0,8,20150428
3,0,NaN,NaN,NaN,0,NaN,NaN,8,20150428
3,1,1,0.84777,0.66137,0.512,1,1,8,20150428
3,1,1,0.368612,0.914824,0.032,1,1,8,20150428
3,0,0,0.675501,0.701497,0.512,1,1,8,20150428
3,0,0,0.567691,1.394895,0.032,1,1,8,20150428
3,1,1,0.478134,0.994632,0.512,0,1,8,20150428
3,0,0,0.859178,0.674641,0.512,0,1,8,20150428
3,0,0,0.91451,0.928158,0.512,0,1,8,20150428
3,1,1,0.271829,1.221413,0.064,0,1,8,20150428
3,0,0,0.652304,0.994738,0.256,1,1,8,20150428
3,1,1,0.314231,0.967909,0.128,1,1,8,20150428
3,0,0,0.885228,0.728057,0.128,1,1,8,20150428
3,1,1,0.371084,0.954745,0.256,0,1,8,20150428
3,0,0,0.635761,1.314592,0.032,1,1,8,20150428
3,1,1,0.307386,1.197217,0.064,0,1,8,20150428
3,1,1,0.384964,2.221357,0.032,0,1,8,20150428
3,0,0,0.528902,1.155129,0.032,0,1,8,20150428
3,1,1,0.621501,1.048033,0.256,0,1,8,20150428
3,0,0,0.822291,0.754859,0.256,1,1,8,20150428
3,1,1,0.674741,0.528135,0.256,1,1,8,20150428
3,0,1,0.260041,1.234799,0.128,1,0,8,20150428
3,1,1,0.712199,0.714805,0.256,0,1,8,20150428
3,1,1,0.886369,1.341278,0,1,1,8,20150428
3,0,0,0.680065,0.902008,0.128,1,1,8,20150428
3,1,1,0.137969,2.301063,0,0,1,8,20150428
3,0,0,0.883517,0.688003,0.512,1,1,8,20150428
3,0,0,0.571684,0.608213,0.256,0,1,8,20150428
3,0,0,0.634431,1.141374,0.064,0,1,8,20150428
3,0,0,0.6601,0.754786,0.032,1,1,8,20150428
3,0,0,0.280006,1.488149,0,0,1,8,20150428
3,0,1,0.70079,0.608328,0.064,1,0,8,20150428
3,0,1,0.709537,0.974148,0,0,0,9,20150428
3,1,1,0.888841,0.728135,0.512,1,1,9,20150428
3,0,0,0.808981,0.781585,0.512,0,1,9,20150428
3,1,1,0.762016,0.821553,0.512,1,1,9,20150428
3,0,0,0.651733,0.568243,0.256,0,1,9,20150428
3,1,1,0.782741,0.821303,0.128,0,1,9,20150428
3,0,1,0.370893,1.088973,0,1,0,9,20150428
3,1,1,0.445619,1.834751,0.064,0,1,9,20150428
3,1,1,0.525479,0.874702,0,1,1,9,20150428
3,1,0,0.559705,1.727117,0.032,1,0,9,20150428
3,1,1,0.239505,1.381666,0.256,1,1,9,20150428
3,1,1,0.850052,0.728135,0.256,1,1,9,20150428
3,1,1,0.802136,1.194786,0.128,0,1,9,20150428
3,0,1,0.650402,1.420149,0,0,0,9,20150428
3,1,0,0.671888,0.687907,0.032,1,0,9,20150428
3,0,0,0.432119,1.234298,0.064,0,1,9,20150428
3,0,0,0.71448,0.981377,0.128,1,1,9,20150428
3,0,0,0.45988,1.168086,0.512,1,1,9,20150428
3,0,1,0.295597,0.967959,0,1,0,9,20150428
3,1,1,0.467866,3.541501,0,0,1,9,20150428
3,1,1,0.293506,0.701508,0.128,0,1,9,20150428
3,0,0,0.619219,0.954736,0.032,1,1,9,20150428
3,1,1,0.197674,1.64803,0.032,1,1,9,20150428
3,1,0,0.550958,1.354635,0.064,1,0,9,20150428
3,1,1,0.984862,1.315078,0.512,0,1,9,20150428
3,1,1,0.78084,1.19482,0.256,0,1,9,20150428
3,0,1,0.24635,1.701278,0.128,0,0,9,20150428
3,0,1,0.233421,1.474849,0.032,1,0,9,20150428
3,0,1,0.39371,1.754777,0.064,0,0,9,20150428
3,0,1,0,4.341174,0,1,0,9,20150428
3,1,1,0.271259,1.301661,0.256,1,1,9,20150428
3,1,1,0.400175,1.114722,0.064,1,1,9,20150428
3,0,0,0.558944,2.461647,0.512,1,1,9,20150428
3,1,1,0.6601,0.847983,0.512,0,1,9,20150428
3,1,1,0.774565,1.314691,0.256,1,1,9,20150428
3,1,0,0.80765,0.861464,0.128,1,0,9,20150428
3,1,1,0.400746,0.90016,0.064,1,1,9,20150428
3,1,1,0.209843,1.94133,0.064,0,1,9,20150428
3,0,0,0.619219,0.888171,0.064,1,1,9,20150428
3,0,0,0.876101,0.83485,0.256,0,1,9,20150428
3,1,1,0.685389,0.834763,0.256,0,1,9,20150428
3,0,0,0.804608,2.074701,0.128,0,1,9,20150428
3,0,0,0.925918,0.848088,0.128,1,1,9,20150428
3,1,1,0.017609,1.808147,0.064,0,1,9,20150428
3,0,0,1,0.834681,0.512,1,1,9,20150428
3,1,0,0.257949,2.594563,0.064,0,0,9,20150428
3,0,0,0.880665,0.94143,0.256,1,1,9,20150428
3,0,0,0.2589,1.381536,0,0,1,9,20150428
3,1,1,0.657438,1.821532,0.064,1,1,9,20150428
3,1,1,0.875911,0.714797,0.512,1,1,9,20150428
3,1,0,0.789777,0.794626,0,1,0,9,20150428
3,1,1,0.951968,1.021404,0.256,0,1,9,20150428
3,0,1,0.287611,1.314683,0.032,0,0,9,20150428
3,0,0,0.485359,1.90138,0.032,1,1,9,20150428
3,1,0,0.622832,1.461516,0,1,0,9,20150428
3,1,1,0.258139,0.714807,0,0,1,9,20150428
3,0,0,0.878573,0.687969,0.064,1,1,9,20150428
3,0,1,0.13911,1.714504,0.064,0,0,9,20150428
3,0,1,0.308717,1.954575,0.032,1,0,9,20150428
3,1,1,0.235132,0.888148,0.032,0,1,9,20150428
3,0,0,0.712389,1.15492,0.064,1,1,9,20150428
3,0,1,0.273921,2.061351,0,1,0,9,20150428
3,0,0,0.596592,3.648116,0.256,1,1,9,20150428
3,1,0,0.708396,1.314909,0.032,1,0,9,20150428
3,0,1,0.039856,1.848053,0.032,0,0,9,20150428
3,0,0,0.670748,1.807899,0.128,0,1,9,20150428
3,0,1,0.402837,2.527952,0,0,0,9,20150428
3,1,1,0.292935,1.241298,0,0,1,9,20150428
3,0,0,0.384964,1.488163,0.032,0,1,9,20150428
3,1,1,0.438584,0.835769,0.128,0,1,9,20150428
3,1,1,0.180942,1.461406,0.032,0,1,9,20150428
3,1,1,0.86108,1.088208,0.512,1,1,9,20150428
3,0,0,0.622261,1.861381,0.256,1,1,9,20150428
3,0,1,0.382872,1.367974,0.128,0,0,9,20150428
3,0,1,0.347696,1.141378,0.064,0,0,9,20150428
3,0,0,0.720375,0.88808,0.512,0,1,9,20150428
3,1,0,0.542021,0.941453,0,1,0,9,20150428
3,0,0,0.109258,2.554705,0.032,0,1,9,20150428
3,1,0,0.464824,1.128118,0.128,1,0,9,20150428
3,0,0,0.29902,1.234841,0.256,1,1,9,20150428
3,1,1,1,1.101459,0.512,0,1,9,20150428
3,0,0,0.76715,0.888132,0.256,0,1,9,20150428
3,1,1,0.250153,0.754813,0.128,1,1,9,20150428
3,0,0,0.676452,1.274715,0.256,0,1,9,20150428
3,0,0,0.95444,1.740387,0.512,0,1,9,20150428
3,1,1,0.257379,0.728088,0.128,1,1,9,20150428
3,0,0,0.989806,0.741263,0.512,0,1,9,20150428
3,1,1,0.729692,1.288432,0.512,0,1,9,20150428
3,1,1,0.144054,1.967845,0.032,0,1,9,20150428
3,0,0,0.661241,1.208586,0.064,1,1,9,20150428
3,1,1,0.265174,2.581587,0.032,0,1,9,20150428
3,0,0,0.886749,2.421627,0.128,1,1,9,20150428
3,0,0,1,0.808073,0.512,1,1,9,20150428
3,1,1,0.956341,1.421525,0.256,0,1,9,20150428
3,1,1,0.835981,1.034631,0,0,1,9,20150428
3,0,0,0.581001,1.061478,0.128,1,1,9,20150428
3,0,0,0.692234,0.813071,0.128,0,1,10,20150428
3,1,1,0.828375,0.674757,0.128,1,1,10,20150428
3,0,0,0.494296,1.701447,0.032,0,1,10,20150428
3,0,0,0.36595,3.141159,0.128,1,1,10,20150428
3,0,0,0.267456,1.421432,0.032,0,1,10,20150428
3,0,0,0.953109,1.241952,0.512,0,1,10,20150428
3,1,0,0.670558,0.928391,0,1,0,10,20150428
3,1,1,0.370893,0.581594,0,1,1,10,20150428
3,1,1,0.823622,1.354788,0.512,0,1,10,20150428
3,1,1,0.910327,0.848129,0.512,1,1,10,20150428
3,1,0,0.170293,1.394815,0.064,0,0,10,20150428
3,0,0,0.876481,0.821444,0.512,1,1,10,20150428
3,1,1,0.939609,0.941436,0.256,0,1,10,20150428
3,0,0,0.187216,1.114726,0.032,0,1,10,20150428
3,1,1,0.871918,1.794698,0.512,0,1,10,20150428
3,1,1,0.882946,0.874881,0.256,0,1,10,20150428
3,1,1,0.539169,1.101566,0.256,1,1,10,20150428
3,0,1,0.283428,1.515148,0.032,0,0,10,20150428
3,0,0,0.842826,0.794834,0.512,1,1,10,20150428
3,1,1,0.591268,1.381591,0.128,1,1,10,20150428
3,0,1,0.0313,2.780879,0.032,1,0,10,20150428
3,0,0,0.464634,0.941625,0,1,1,10,20150428
3,0,0,0.244829,1.421607,0,0,1,10,20150428
3,1,0,0.57986,1.008149,0.032,1,0,10,20150428
3,1,1,0.679684,0.727946,0.512,0,1,10,20150428
3,1,1,0.787305,0.674823,0.512,1,1,10,20150428
3,1,0,0.014377,2.074843,0.032,1,0,10,20150428
3,1,1,0.691473,0.847947,0.064,1,1,10,20150428
3,1,1,0.33914,1.594781,0.256,0,1,10,20150428
3,1,1,0.156793,0.954795,0.128,0,1,10,20150428
3,0,1,0,2.248065,0.032,1,0,10,20150428
3,0,0,0.630057,0.661473,0.256,1,1,10,20150428
3,0,0,0.372224,1.634797,0.128,1,1,10,20150428
3,0,0,0.734065,0.768244,0.128,0,1,10,20150428
3,1,1,0.629677,1.887773,0.512,1,1,10,20150428
3,1,0,0.52719,1.368322,0.032,1,0,10,20150428
3,1,1,0.062483,2.061345,0.032,0,1,10,20150428
3,1,1,0.578909,1.168044,0.256,0,1,10,20150428
3,1,0,0.169913,2.794617,0.064,1,0,10,20150428
3,1,1,0.502852,1.861307,0.032,0,1,10,20150428
3,0,0,0.587846,0.901451,0,1,1,10,20150428
3,1,1,0,2.221567,0.064,0,1,10,20150428
3,1,1,0.520916,0.994761,0.128,1,1,10,20150428
3,0,1,0,2.781571,0.128,1,0,10,20150428
3,0,0,0.697938,0.76837,0.256,1,1,10,20150428
3,1,0,0.334196,1.073947,0,0,0,10,20150428
3,1,1,0.618839,0.888002,0.128,0,1,10,20150428
3,1,1,0.739389,0.741501,0.064,1,1,10,20150428
3,1,1,0.879143,0.888153,0.128,1,1,10,20150428
3,1,1,0.704403,0.808094,0.032,0,1,10,20150428
3,1,0,0.515972,0.793562,0.032,1,0,10,20150428
3,0,0,0.217829,1.274862,0.064,1,1,10,20150428
3,1,0,0.489162,0.887945,0,0,0,10,20150428
3,0,0,0.472239,0.701474,0.032,1,1,10,20150428
3,0,0,0.640135,1.274663,0.032,1,1,10,20150428
3,0,1,0.256998,1.034919,0.064,0,0,10,20150428
3,0,0,0.677783,0.834978,0,1,1,10,20150428
3,0,0,0.805368,0.941562,0.256,0,1,10,20150428
3,0,0,0.840735,1.781187,0.064,1,1,10,20150428
3,1,0,0.317844,1.021528,0,1,0,10,20150428
3,1,1,0.561986,1.101458,0.128,0,1,10,20150428
3,0,0,0.679114,0.781389,0.128,0,1,10,20150428
3,1,1,0,1.88801,0.032,0,1,10,20150428
3,0,0,0.850242,1.634815,0.128,0,1,10,20150428
3,1,1,0.213836,1.354617,0,1,1,10,20150428
3,0,0,0.971933,0.941438,0.512,0,1,10,20150428
3,0,0,0.171244,1.619992,0,0,1,10,20150428
3,0,0,0.900059,0.981623,0.512,0,1,10,20150428
3,1,1,0.636902,1.141304,0.128,0,1,10,20150428
3,0,0,0.929911,2.234741,0.512,0,1,10,20150428
3,0,0,0.612564,0.928223,0.512,1,1,10,20150428
3,0,0,0.628536,1.26131,0.256,1,1,10,20150428
3,1,1,0.672079,0.887972,0.512,0,1,10,20150428
3,0,0,0.296738,1.381542,0.064,0,1,10,20150428
3,0,0,0.081497,1.514594,0.064,1,1,10,20150428
3,1,0,0.014757,2.501475,0.064,0,0,10,20150428
3,1,1,0.611423,0.821398,0.256,1,1,10,20150428
3,0,1,0.7681,0.72826,0.064,0,0,10,20150428
3,1,1,0.286851,1.368062,0.064,1,1,10,20150428
3,0,0,0.524909,1.274742,0,0,1,10,20150428
3,0,0,0.200526,1.221528,0.256,0,1,10,20150428
3,0,0,0.328302,1.1683,0.256,1,1,10,20150428
3,1,1,0.361957,1.154743,0.256,1,1,10,20150428
3,0,0,0.543162,1.181509,0,0,1,10,20150428
3,0,1,0.631959,1.461475,0.064,1,0,10,20150428
3,1,0,0.637473,0.674738,0,0,0,10,20150428
3,0,0,0.640705,0.994597,0.256,0,1,10,20150428
3,1,0,0.2184,0.954815,0,0,0,10,20150428
3,1,1,0.277724,1.034671,0.064,0,1,10,20150428
3,0,0,0.130934,2.101508,0.256,0,1,10,20150428
3,1,1,0.681586,1.128167,0.512,1,1,10,20150428
3,0,0,0.897587,0.992889,0.512,1,1,10,20150428
3,1,1,0.588416,2.261501,0.256,1,1,10,20150428
3,0,0,0.501901,0.79491,0.064,0,1,10,20150428
3,0,0,0.627015,1.047563,0,1,1,10,20150428
3,0,1,0.022173,1.794612,0.128,1,0,10,20150428
3,1,1,0.837502,1.373994,0.128,1,1,11,20150428
3,1,0,0.097279,2.074653,0,1,0,11,20150428
3,1,1,0.604578,1.208138,0.064,1,1,11,20150428
3,1,1,0.214977,1.38134,0.064,0,1,11,20150428
3,1,1,0.841685,0.661479,0.512,0,1,11,20150428
3,1,1,0.666755,0.887963,0.256,1,1,11,20150428
3,1,1,0.886559,1.741415,0.256,0,1,11,20150428
3,1,1,0.19254,1.555074,0.128,0,1,11,20150428
3,0,1,0.594311,1.328065,0.064,0,0,11,20150428
3,0,0,0.197864,1.221328,0,0,1,11,20150428
3,1,0,0.50019,0.834843,0.032,0,0,11,20150428
3,1,1,0.809361,1.327993,0.512,1,1,11,20150428
3,1,1,0.317654,1.234882,0.256,0,1,11,20150428
3,0,0,0.501331,0.80811,0.256,0,1,11,20150428
3,0,1,0.052596,2.288034,0.032,1,0,11,20150428
3,0,1,0.258519,1.368121,0.064,0,0,11,20150428
3,1,1,0.825333,0.9007,0.512,0,1,11,20150428
3,1,1,0.643177,1.074899,0.128,1,1,11,20150428
3,1,1,0.934475,1.181318,0.512,1,1,11,20150428
3,0,0,0.510078,1.114631,0.128,0,1,11,20150428
3,1,0,0.039666,2.007999,0,1,0,11,20150428
3,1,1,0.135497,0.941646,0.064,0,1,11,20150428
3,1,1,0.262893,1.128117,0.064,1,1,11,20150428
3,1,1,0.383443,0.968253,0.128,0,1,11,20150428
3,1,1,0.884848,1.061248,0.064,1,1,11,20150428
3,0,1,0,1.728002,0.064,0,0,11,20150428
3,0,0,0.70098,0.661355,0.512,1,1,11,20150428
3,1,1,0.332485,1.088236,0.256,0,1,11,20150428
3,0,0,0.892834,0.861938,0.512,1,1,11,20150428
3,0,0,0.590698,0.714834,0.256,1,1,11,20150428
3,0,1,0.310428,0.901601,0.032,0,0,11,20150428
3,0,1,0.083969,1.541472,0,1,0,11,20150428
3,0,0,0.921735,1.034851,0.256,1,1,11,20150428
3,0,0,0.769241,0.794628,0.512,1,1,11,20150428
3,0,0,0.528902,0.941333,0.032,1,1,11,20150428
3,0,0,0.649832,0.794977,0.256,0,1,11,20150428
3,1,1,0.629677,0.728106,0.128,1,1,11,20150428
3,0,0,0.835981,1.008064,0.128,1,1,11,20150428
3,0,1,0.006391,2.328032,0,0,0,11,20150428
3,0,0,0.909756,0.834748,0.512,0,1,11,20150428
3,1,1,0.877242,0.927949,0.512,0,1,11,20150428
3,0,0,0.627205,0.901546,0.256,1,1,11,20150428
3,1,1,0.180942,1.007974,0.064,0,1,11,20150428
3,0,0,0.195202,1.354693,0.064,1,1,11,20150428
3,1,1,0.832559,0.928112,0.256,0,1,11,20150428
3,0,1,0.389337,2.554701,0,1,0,11,20150428
3,0,0,0.749086,0.781437,0.512,1,1,11,20150428
3,0,1,0.613135,1.021406,0.032,0,0,11,20150428
3,0,0,0.59412,1.568061,0.256,0,1,11,20150428
3,1,1,0.000116,2.367982,0.032,0,1,11,20150428
3,0,0,0.911658,0.954769,0.512,0,1,11,20150428
3,0,0,0.103554,1.847756,0.064,1,1,11,20150428
3,1,1,0.572064,1.874835,0.256,1,1,11,20150428
3,1,0,0.075032,1.634551,0,0,0,11,20150428
3,1,1,0.340091,0.727912,0.512,1,1,11,20150428
3,1,1,0.603057,1.141545,0.256,1,1,11,20150428
3,0,0,0.655156,0.78178,0.256,1,1,11,20150428
3,0,0,0,3.181349,0.128,1,1,11,20150428
3,1,1,0.60762,2.514872,0.256,1,1,11,20150428
3,1,0,0,1.781462,0.032,0,0,11,20150428
3,1,0,0.200906,2.354662,0,0,0,11,20150428
3,1,1,0.12542,0.608357,0.064,1,1,11,20150428
3,1,0,0.571493,1.074576,0.032,1,0,11,20150428
3,1,1,0,1.608044,0.128,0,1,11,20150428
3,1,1,0.76715,0.794854,0.512,1,1,11,20150428
3,0,0,0.063434,1.993905,0,0,1,11,20150428
3,1,0,0.466915,1.274669,0.032,1,0,11,20150428
3,0,0,0.827044,0.781637,0.512,0,1,11,20150428
3,1,1,0.267076,2.141464,0.064,0,1,11,20150428
3,0,0,0.258139,2.101488,0.064,1,1,11,20150428
3,0,0,0.66105,1.434635,0.512,0,1,11,20150428
3,1,1,0.509127,1.78152,0.128,1,1,11,20150428
3,0,1,0.050694,0.914716,0.032,0,0,11,20150428
3,1,0,0.090434,2.688134,0,1,0,11,20150428
3,0,0,0.732544,1.728159,0.128,1,1,11,20150428
3,0,0,0.007722,2.048028,0.128,0,1,11,20150428
3,0,0,0.119526,2.248032,0.064,0,1,11,20150428
3,1,0,0.483838,1.848133,0,0,0,11,20150428
3,0,1,0.176568,1.034719,0,1,0,11,20150428
3,1,0,0,4.314783,0.032,0,0,11,20150428
3,0,0,0.166491,1.168037,0.128,1,1,11,20150428
3,0,1,0,3.100425,0.256,0,0,11,20150428
3,0,0,0.288372,1.194728,0.032,1,1,11,20150428
3,1,0,0.589177,0.808071,0,0,0,11,20150428
