Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Excluded_subj
23,2,2,3,1.067,1.05,0
23,2,1,7,1.25,1.634,0
23,1,1,6,1.333,1.217,0
23,1,1,4,1.133,1.334,0
23,2,NaN,NaN,NaN,NaN,0
23,2,2,3,1.083,1.384,0
23,2,2,3,0.883,1.117,0
23,1,1,2,1,0.984,0
23,2,2,5,0.933,1.734,0
23,2,2,2,1.183,1.367,0
23,2,1,1,0.983,1.067,0
23,1,1,3,0.917,1.634,0
23,2,2,2,1.083,2.034,0
23,1,2,3,1.067,1.784,0
23,2,1,2,1.233,1.184,0
23,1,2,5,1.1,1.35,0
23,1,1,1,1.017,1.517,0
23,2,2,4,1.067,1.284,0
23,1,2,4,1.217,1.4,0
23,1,1,8,1.4,1.4,0
23,1,2,4,0.917,1.284,0
23,1,1,7,0.983,1.434,0
23,1,1,4,1.017,1.35,0
23,1,1,4,1.033,1.45,0
23,2,1,1,1.233,1.05,0
23,2,1,2,0.933,1.05,0
23,2,2,5,1.183,2.217,0
23,1,1,7,1.15,0.917,0
23,2,2,4,1.283,1.634,0
23,1,1,7,1.1,1.4,0
23,1,2,2,1.033,1.167,0
23,2,2,4,1.05,1.084,0
23,1,1,5,1.2,1.2,0
23,1,1,4,1.1,1.6,0
23,1,1,5,1.2,1.367,0
23,2,2,4,1.083,0.967,0
23,2,2,4,1.017,1.9,0
23,1,1,3,1.3,1.3,0
23,2,2,5,1,1.5,0
23,2,2,3,1.1,1.084,0
23,2,2,3,1.2,1.1,0
23,1,1,2,0.833,1.017,0
23,1,1,2,1,1.15,0
23,2,2,1,0.983,1.117,0
23,1,1,1,1.417,0.8,0
23,1,2,1,1.267,1.75,0
23,1,1,2,1.067,1.617,0
23,1,1,2,1.033,1.284,0
23,1,NaN,NaN,NaN,NaN,0
23,2,2,3,1,1.134,0
23,2,1,3,1.067,1.35,0
23,2,2,6,0.733,1.584,0
23,2,2,2,0.917,1.234,0
23,2,2,2,1.167,1,0
23,2,1,2,0.8,1.117,0
23,1,1,4,1.067,1.667,0
23,1,1,2,1.117,1.167,0
23,2,2,3,0.933,2.084,0
23,1,1,8,0.967,0.817,0
23,2,1,6,0.983,1.417,0
23,1,1,6,0.967,0.734,0
23,1,1,2,0.95,1.517,0
23,1,1,6,0.733,1.317,0
23,1,1,5,0.8,1.684,0
23,1,1,3,0.883,1.55,0
23,2,2,4,1.067,1.667,0
23,2,1,5,0.9,1.167,0
23,2,2,4,0.767,1.717,0
23,2,2,3,1.2,1.984,0
23,2,1,1,0.883,0.684,0
23,1,1,1,1.017,1.084,0
23,2,1,5,1.15,1.617,0
23,2,2,1,1.317,1.817,0
23,1,1,2,1.05,0.984,0
23,2,NaN,NaN,NaN,NaN,0
23,2,1,1,1.167,1.334,0
23,2,2,2,1.15,1.05,0
23,1,1,8,0.933,2.067,0
23,2,1,1,1.317,1.717,0
23,1,1,1,1.15,1.7,0
23,2,1,3,1.033,2.234,0
23,2,2,3,0.983,1.217,0
23,1,1,1,1.017,1.85,0
23,2,2,7,0.933,1.134,0
23,2,2,8,1.067,2.334,0
23,2,2,6,1,1.95,0
23,1,2,2,0.95,1.067,0
23,1,1,1,1.1,1.05,0
23,2,2,5,1.167,1.7,0
23,1,1,1,1.25,1.7,0
23,1,1,1,0.95,1.184,0
23,1,2,1,1.067,2.034,0
23,1,1,3,1.067,1.65,0
23,1,2,3,1.483,0.984,0
23,2,1,2,1.183,0.95,0
23,2,2,3,1.217,1.067,0
23,2,2,5,0.883,1.45,0
23,1,1,2,1,1.35,0
23,1,2,3,1,1.434,0
23,2,2,2,0.95,1.867,0
23,1,1,2,0.883,1.684,0
23,2,2,3,0.9,1.234,0
23,2,2,9,0.917,2.6,0
23,2,2,7,0.967,1.1,0
23,1,1,2,1.35,0.934,0
23,2,2,2,1.133,1.45,0
23,1,2,4,0.917,1.784,0
23,1,1,1,1.35,1.767,0
23,1,2,2,0.967,2.167,0
23,1,1,1,1.083,0.717,0
23,1,1,1,1.117,1.117,0
23,2,2,1,0.983,2.384,0
23,2,2,2,0.833,0.884,0
23,1,2,1,1.45,1.684,0
23,2,2,8,0.867,1.584,0
23,1,2,8,1.117,1.2,0
23,1,1,6,1.183,2.067,0
23,2,2,3,1.233,1.15,0
23,1,2,4,0.95,1.317,0
23,1,2,3,1.067,1.25,0
23,1,1,1,1.083,1.85,0
23,2,2,3,1.2,1.384,0
23,2,2,2,1.033,2.167,0
23,1,1,1,1.117,0.9,0
23,1,2,2,0.95,1.85,0
23,2,2,1,0.95,1.75,0
23,2,2,2,0.95,1.201,0
23,1,1,1,0.983,0.884,0
23,1,2,5,1,1.417,0
23,1,1,1,1.133,2.767,0
23,2,2,2,0.983,1.117,0
23,1,1,2,1.2,2.234,0
23,1,1,4,1.233,1.634,0
23,1,1,1,1.133,1.7,0
23,2,1,3,1.1,1.467,0
23,2,2,3,1.067,1.667,0
23,2,2,1,1,2.75,0
23,2,2,1,1.05,1.534,0
23,2,1,1,1.033,0.967,0
23,1,2,3,0.95,1.317,0
23,1,1,1,1.167,1.134,0
23,2,2,7,1.033,1.917,0
23,1,1,6,1.017,1.45,0
23,1,1,1,1.417,1.534,0
23,2,2,NaN,1.033,NaN,0
23,2,2,1,1.05,1.467,0
23,1,1,6,0.9,1.5,0
23,2,2,3,0.967,1.684,0
23,2,1,5,0.85,1.117,0
23,1,1,9,1.1,0.767,0
23,1,NaN,NaN,NaN,NaN,0
23,1,2,4,1.2,1.417,0
23,2,2,1,1.133,1.184,0
23,1,1,1,1.05,1.034,0
23,2,2,3,1.183,1.134,0
23,2,2,6,1.267,2.034,0
23,1,NaN,NaN,NaN,NaN,0
23,2,2,3,1.117,1.334,0
23,2,2,3,1.2,2.484,0
23,2,NaN,NaN,NaN,NaN,0
23,2,2,3,1.167,1.1,0
23,2,1,1,1.067,1.7,0
23,1,1,1,1.15,2.484,0
23,1,1,1,1.283,2.684,0
24,1,2,5,1.433,1.467,0
24,2,2,7,1.45,0.667,0
24,1,NaN,NaN,NaN,NaN,0
24,2,1,2,0.983,0.95,0
24,1,2,4,1.033,1.7,0
24,1,NaN,NaN,NaN,NaN,0
24,2,2,8,0.817,1.917,0
24,1,2,7,1.083,1.617,0
24,2,1,2,1.333,1.517,0
24,1,2,3,1.117,0.567,0
24,1,2,NaN,1.4,NaN,0
24,2,2,8,1.033,1.534,0
24,1,1,6,1.333,1.85,0
24,2,2,8,1,1.134,0
24,2,2,9,0.967,2.5,0
24,1,1,4,1.1,1.134,0
24,2,2,7,1.067,1.134,0
24,2,2,9,1.133,0.634,0
24,1,1,7,1.15,0.65,0
24,1,1,6,1.017,1.4,0
24,1,2,6,1,1.7,0
24,2,2,9,1.3,2.2,0
24,2,2,5,1.1,1.35,0
24,1,1,8,1.033,0.717,0
24,2,2,5,1.117,1.234,0
24,2,2,7,1.2,0.734,0
24,1,1,7,1.05,1.667,0
24,1,2,NaN,1.283,NaN,0
24,2,2,7,1.133,0.817,0
24,1,1,7,0.833,0.634,0
24,2,2,5,1.133,1.15,0
24,2,2,7,1.167,1.784,0
24,1,1,6,1.183,1.134,0
24,1,1,8,1.417,1.384,0
24,1,1,5,1.3,1.167,0
24,1,1,9,1.267,1.551,0
24,2,1,NaN,1.333,NaN,0
24,1,1,7,1.15,0.651,0
24,1,1,8,1.183,0.834,0
24,2,2,9,1.25,1.05,0
24,2,2,5,0.967,1.234,0
24,2,2,7,1.183,0.9,0
24,2,1,6,1.067,1.167,0
24,1,1,5,1.2,1.734,0
24,1,1,8,1.083,1.667,0
24,2,2,7,1.083,1.25,0
24,1,1,4,1.35,1.05,0
24,1,1,6,1.25,1.584,0
24,2,2,8,0.95,1.517,0
24,1,1,5,1.267,1.501,0
24,1,1,7,1.033,1.6,0
24,1,2,5,1.383,1.334,0
24,1,1,5,1.417,0.95,0
24,1,1,7,0.917,1.55,0
24,1,1,9,1.167,1.634,0
24,2,2,NaN,1.2,NaN,0
24,2,2,7,1.383,1.517,0
24,2,2,3,1.317,1.034,0
24,2,2,5,1.167,1.5,0
24,2,2,7,1.167,0.617,0
24,1,1,5,1.35,0.634,0
24,2,2,7,1.217,1.717,0
24,2,2,9,1.083,1.75,0
24,2,1,2,1.267,0.8,0
24,2,2,8,1.083,1.05,0
24,1,1,7,1.3,1.9,0
24,2,2,8,1.017,1.55,0
24,2,1,6,1.317,1.267,0
24,2,2,NaN,1.033,NaN,0
24,2,2,2,1.283,1.934,0
24,2,2,3,1.2,1.534,0
24,1,1,9,1.367,1.217,0
24,1,2,4,1.317,1.567,0
24,1,2,NaN,1.4,NaN,0
24,2,2,9,1.133,1.5,0
24,1,1,9,1.067,1.934,0
24,1,2,NaN,1.383,NaN,0
24,1,1,8,1.117,0.85,0
24,1,2,5,1.25,0.934,0
24,2,2,9,1.217,1.534,0
24,2,2,8,1.034,1.3,0
24,2,2,8,1.133,1.017,0
24,1,1,8,1.2,1.567,0
24,2,2,8,0.95,0.817,0
24,1,1,6,0.933,1.25,0
24,1,2,5,1.45,1.484,0
24,2,2,8,0.917,1.65,0
24,2,2,9,0.833,1.367,0
24,1,1,9,1.05,0.984,0
24,1,1,9,1,0.75,0
24,2,2,9,0.867,0.884,0
24,2,2,6,0.917,0.75,0
24,1,2,7,1.033,1.35,0
24,1,1,6,0.95,1.15,0
24,1,1,7,1.117,1.667,0
24,1,1,8,0.933,1.117,0
24,2,2,9,0.85,1.384,0
24,2,2,9,0.85,0.684,0
24,2,2,9,0.833,2.05,0
24,2,2,7,1.267,1.784,0
24,1,1,7,1.1,0.984,0
24,1,1,8,1.267,0.984,0
24,2,2,7,1,2.084,0
24,2,1,6,1.05,0.867,0
24,1,1,6,1.35,1.784,0
24,1,1,8,0.967,1.684,0
24,1,1,7,1.167,1.667,0
24,2,2,8,1.017,1.2,0
24,2,1,7,0.95,1.55,0
24,2,1,2,1.233,1.45,0
24,2,2,8,1.033,1.017,0
24,1,1,8,1.233,0.85,0
24,1,1,5,0.933,1.467,0
24,2,2,7,1.033,1.75,0
24,1,1,6,0.95,1.084,0
24,1,1,5,1.133,1.5,0
24,1,1,1,1.183,2,0
24,2,2,4,1.35,1.067,0
24,2,2,2,1.2,1.084,0
24,1,1,7,1.467,1.367,0
24,2,2,7,1.017,1.684,0
24,2,1,6,1,1.3,0
24,1,1,6,1.467,1.4,0
24,2,2,5,1.017,1.884,0
24,1,2,NaN,1.417,NaN,0
24,1,1,7,1.067,1.334,0
24,2,2,7,0.983,1.884,0
24,2,2,1,1.05,1.734,0
24,1,1,2,1.117,1.5,0
24,1,1,8,1.283,1.467,0
24,1,1,8,1.2,1.7,0
24,2,2,7,1.133,1.401,0
24,1,1,9,1.1,0.784,0
24,2,1,4,1.1,2.134,0
24,1,1,6,1.133,1.05,0
24,2,2,3,1.033,0.817,0
24,1,1,8,0.767,1.084,0
24,1,1,7,1.217,1.2,0
24,2,2,3,1.15,0.65,0
24,1,1,7,1.117,1.05,0
24,2,2,3,1.117,0.651,0
24,1,1,8,0.9,2.05,0
24,2,2,5,1.033,0.6,0
24,1,1,4,0.867,1.6,0
24,2,1,2,1.183,1.8,0
24,1,1,8,1.083,0.834,0
24,2,1,2,1.133,1.067,0
24,2,2,4,0.983,1.4,0
24,2,2,3,1.4,1.15,0
24,2,1,7,0.933,1.034,0
24,2,2,5,1.183,0.8,0
24,1,1,8,1.217,1.084,0
24,1,1,6,1.383,1.567,0
24,1,1,6,1.033,1.317,0
24,2,2,4,1.1,1.75,0
24,2,1,7,1.183,1.5,0
24,2,2,3,0.967,1.817,0
24,2,2,NaN,1.167,NaN,0
24,1,1,3,0.933,0.867,0
24,1,1,7,1.05,1.6,0
24,1,1,6,1,1.6,0
24,2,2,3,1.183,1.617,0
24,1,1,9,0.917,1,0
24,2,2,5,1.15,1.634,0
24,1,1,8,1.117,0.767,0
24,1,1,6,1.367,1.817,0
24,2,2,1,1.1,1.55,0
24,1,2,5,1.217,0.817,0
24,2,2,6,1.233,0.934,0
24,1,1,5,1.3,1.117,0
24,1,1,7,1.333,1.05,0
24,2,2,7,1.083,1.451,0
24,1,1,9,1.167,2.05,0
24,2,2,8,1,0.784,0
24,2,2,8,1.167,2.017,0
24,1,1,6,1.167,1.1,0
24,2,2,7,1.133,1.117,0
24,2,2,9,1.167,1.167,0
24,1,1,9,1.05,0.95,0
24,1,1,6,1.117,1.134,0
24,1,1,7,1.117,1.534,0
24,2,2,6,0.933,1.417,0
24,2,2,7,1.133,1.75,0
24,1,1,8,1.183,0.767,0
24,2,2,8,0.933,0.8,0
24,2,2,9,1,0.851,0
24,1,2,5,1.183,1.3,0
24,1,1,7,1.167,1.55,0
24,2,2,8,0.85,0.851,0
24,1,1,7,1.15,1.017,0
24,2,2,9,0.9,2.1,0
24,2,2,8,0.884,1.984,0
24,1,1,7,0.967,0.917,0
24,1,1,7,1.033,1.1,0
24,1,1,8,0.85,1.2,0
24,1,2,7,1.05,1.95,0
24,2,2,9,0.8,1.184,0
24,1,1,NaN,0.817,NaN,0
24,1,2,6,1.033,1.467,0
24,2,1,6,1.2,1.25,0
24,2,2,8,0.85,1.567,0
24,2,2,5,1.033,0.984,0
24,2,2,8,0.9,1.784,0
24,1,2,3,0.967,1.284,0
24,1,2,7,1.033,1.3,0
24,2,2,9,1,1.3,0
24,1,1,9,1,1.7,0
24,1,2,NaN,1.233,NaN,0
24,2,2,9,1.15,1.267,0
24,1,1,8,1,1.834,0
24,1,1,6,1.05,1.734,0
24,1,2,7,1.1,2,0
24,1,1,NaN,1.233,NaN,0
24,1,1,3,1.367,1.734,0
24,1,1,1,1.3,1.35,0
24,2,2,8,0.983,0.917,0
24,2,2,6,1.117,1.434,0
24,2,2,5,0.983,0.717,0
24,2,1,4,1.05,1.517,0
24,2,2,8,1.067,0.917,0
24,1,1,6,1,1.084,0
24,2,2,7,1.167,1.75,0
24,2,2,4,1.333,0.934,0
24,2,2,2,1.333,0.867,0
24,2,2,9,1,0.917,0
24,1,2,1,1.15,0.834,0
24,2,2,9,0.967,1.217,0
24,2,2,7,1.117,1.45,0
24,2,1,3,1.017,1.75,0
24,2,1,3,1.217,1.784,0
24,2,2,7,1.217,1.25,0
24,1,1,6,1.05,0.817,0
24,1,1,6,1.067,1.567,0
24,1,2,1,1.283,1.867,0
24,2,1,1,1.45,0.917,0
24,1,1,7,1.333,2.217,0
24,1,1,5,1.233,1.15,0
24,1,1,7,1.25,1.434,0
24,1,1,7,1,1.884,0
24,2,2,6,1.183,1.284,0
24,2,2,1,1.433,1.35,0
24,2,1,2,1.317,1.5,0
24,1,1,3,1.133,0.834,0
24,2,2,NaN,1.15,NaN,0
24,1,1,4,1.183,2.217,0
24,1,1,9,1.117,1.934,0
24,2,2,6,1.267,1.384,0
24,2,1,3,1.167,1.184,0
24,1,1,5,1.183,1.384,0
24,1,1,7,1.117,1.484,0
24,2,2,6,1.167,1.167,0
24,2,1,2,1.25,1.05,0
24,1,1,8,0.95,1.467,0
24,1,1,8,1.3,1.684,0
24,1,1,9,1.267,1.267,0
24,1,1,6,1.05,0.884,0
24,2,2,1,1.117,2.3,0
24,2,2,3,1.217,1.85,0
24,2,2,4,1.333,1.384,0
24,2,2,7,1.333,1.484,0
24,1,1,3,1.267,1.6,0
24,1,1,8,1.033,1.467,0
24,2,2,8,0.867,1.834,0
24,2,2,5,1.2,1.034,0
24,1,1,1,1.233,0.684,0
24,1,1,7,1.333,1.65,0
24,1,1,7,1,1.667,0
24,2,2,9,0.833,0.967,0
24,2,1,3,1.433,0.65,0
24,2,1,1,1.167,1.784,0
24,2,1,1,1.15,2.134,0
24,1,1,9,0.85,0.667,0
24,1,1,NaN,1.15,NaN,0
24,2,2,5,0.967,1.467,0
24,1,1,6,1.033,0.85,0
24,1,1,8,0.933,2.384,0
24,1,1,7,1.15,1.234,0
24,2,2,6,1.067,1.734,0
24,2,2,9,1.083,2.017,0
24,1,1,7,1.05,1.684,0
24,2,2,5,1.033,1.3,0
24,2,2,5,1.383,0.534,0
24,1,1,6,0.9,1.851,0
24,2,2,3,1.183,1.384,0
24,1,1,6,1.033,1.3,0
24,1,1,5,1.017,1.2,0
24,2,2,6,0.933,1.75,0
24,2,2,8,0.95,1.417,0
24,1,1,6,1.167,1,0
24,1,1,9,0.967,1.95,0
24,1,1,7,1.133,1.25,0
24,2,1,1,1.133,1.084,0
24,1,1,3,0.967,1.7,0
24,2,2,9,0.917,1.767,0
24,1,1,7,0.95,1.284,0
24,2,2,6,1,1.067,0
24,1,1,1,1.167,1.367,0
24,1,1,3,0.933,1.434,0
24,2,2,3,1.083,0.717,0
24,1,1,NaN,1.217,NaN,0
24,2,2,6,1.133,1.2,0
24,1,1,6,1.083,1.534,0
24,2,2,6,1.333,1.117,0
24,1,1,5,1.25,0.517,0
24,2,2,7,1.167,1.267,0
24,1,2,4,1.317,1.417,0
24,2,2,6,1.267,1.784,0
24,2,2,7,1.183,2.534,0
24,2,2,5,1.217,0.984,0
24,2,2,6,1.367,1.268,0
24,2,2,7,1.083,1.684,0
24,1,NaN,NaN,NaN,NaN,0
24,1,1,3,1.133,0.967,0
24,1,1,5,1.067,1.067,0
24,2,2,8,1.05,1.1,0
24,2,2,1,1.3,1.9,0
24,2,2,1,1.317,1.867,0
24,2,1,2,1.4,1.084,0
24,1,2,1,1.35,0.734,0
24,1,1,9,1.233,2.15,0
25,2,1,4,1.25,1.617,0
25,1,1,7,1.233,1.051,0
25,1,1,6,1.083,1.8,0
25,1,1,8,1.133,1.017,0
25,2,1,6,1,2.45,0
25,2,2,4,1.15,2.1,0
25,1,1,5,1.317,1.9,0
25,1,1,5,1.117,1.75,0
25,1,1,5,1.167,1.284,0
25,2,2,5,1.15,0.967,0
25,1,1,5,1.1,1.217,0
25,2,1,5,1.033,2.234,0
25,2,1,4,1.117,1.284,0
25,1,1,5,1.267,2.067,0
25,1,1,5,1.217,2.734,0
25,1,1,4,1.033,1.034,0
25,2,2,5,1.15,1.684,0
25,2,1,3,1.283,2.267,0
25,2,1,5,1.3,1.817,0
25,1,1,5,0.967,1.084,0
25,1,2,4,1.417,1.334,0
25,2,1,3,1.033,1.45,0
25,1,1,5,1,1.35,0
25,1,2,4,1.3,1.667,0
25,2,2,5,1.333,1.25,0
25,2,1,5,1.167,1.367,0
25,2,1,5,0.617,0.934,0
25,1,2,7,1.15,0.95,0
25,2,2,6,1.217,1.367,0
25,1,2,4,1.033,1.2,0
25,2,1,5,1.017,2.067,0
25,1,1,5,1.25,1.8,0
25,1,1,5,1.333,1,0
25,1,2,5,1.167,1.117,0
25,1,1,7,1.033,2.017,0
25,1,1,5,1.167,1.934,0
25,2,2,7,1.1,1.534,0
25,1,2,7,1.25,1.567,0
25,1,1,7,0.9,1.567,0
25,1,2,3,1.25,0.984,0
25,2,1,4,1.283,1.75,0
25,1,1,5,1.167,1.334,0
25,2,2,6,1.083,1.534,0
25,2,2,5,1.383,1.034,0
25,1,1,5,0.85,2.167,0
25,2,2,4,1.233,1.934,0
25,2,2,6,1.217,1.417,0
25,1,1,5,1.117,1.034,0
25,2,2,7,1.267,1.884,0
25,1,2,4,1.167,0.95,0
25,1,1,5,1.15,1.7,0
25,1,2,3,1.5,0.917,0
25,2,2,4,1.2,0.767,0
25,1,1,6,1.267,1.717,0
25,2,2,7,0.817,0.934,0
25,1,1,7,1,1.934,0
25,1,1,8,0.967,2.017,0
25,2,1,4,1.133,0.867,0
25,1,1,7,0.75,1.934,0
25,1,1,7,1.1,1.884,0
25,2,1,6,0.95,1.567,0
25,2,1,6,1.067,1.584,0
25,2,1,6,0.95,0.9,0
25,2,2,8,0.817,1.417,0
25,2,2,6,1.217,1.034,0
25,1,1,3,0.883,1.217,0
25,2,2,7,1.233,1.45,0
25,2,2,5,1.05,1.234,0
25,2,1,6,1,1.9,0
25,2,2,5,1.35,1.8,0
25,1,1,4,1.083,1.3,0
25,2,2,6,1.033,1.4,0
25,2,1,4,1,2.317,0
25,2,1,4,1.283,1.767,0
25,1,1,6,1.033,0.851,0
25,2,2,6,1.233,2.084,0
25,1,2,4,1.2,1.434,0
25,2,2,8,0.95,1.317,0
25,2,2,8,1.183,1.4,0
25,1,2,3,1.15,0.384,0
25,2,2,6,1.267,1.767,0
25,2,2,4,1.283,1.684,0
25,1,1,4,1.083,1.784,0
25,1,2,4,1.467,2.117,0
25,2,2,6,0.817,1.2,0
25,2,2,4,1.217,2.7,0
25,1,1,7,1.183,1.734,0
25,2,1,8,0.983,1.217,0
25,2,1,2,1.467,2.134,0
25,2,2,7,0.967,1.267,0
25,1,1,3,1.25,1.25,0
25,2,2,6,0.95,1.417,0
25,1,2,NaN,1.017,NaN,0
25,1,2,4,1.233,2.517,0
25,1,1,8,1.083,2.084,0
25,1,NaN,NaN,NaN,NaN,0
25,2,2,4,0.817,2,0
25,2,2,6,1.05,1.584,0
25,1,1,5,1.05,1.3,0
25,2,1,6,0.933,2.717,0
25,1,2,6,1.117,1.05,0
25,2,2,8,1.233,1.484,0
25,2,2,7,1.25,1.917,0
25,1,1,6,1.117,1.6,0
25,1,1,6,1,0.817,0
25,1,2,6,1.083,0.984,0
25,2,1,5,1.067,0.01,0
25,2,2,7,1.133,1,0
25,1,1,6,1.1,1.617,0
25,2,2,7,1.217,1.317,0
25,2,2,6,1.117,2.184,0
25,1,2,4,1.083,1.267,0
25,2,2,4,1.3,0.767,0
25,1,1,4,1.233,1.384,0
25,1,1,5,1.033,1.1,0
25,1,2,5,1.233,1.167,0
25,2,2,7,1.3,2.017,0
25,2,2,8,1.233,0.784,0
25,2,1,4,1.367,0.75,0
25,2,1,3,1.267,2.134,0
25,1,1,8,1.083,0.884,0
25,2,2,6,1.167,2.117,0
25,1,2,6,1.3,1.5,0
25,1,2,6,1.3,0.95,0
25,2,2,7,1.183,1.75,0
25,2,2,6,1.15,1.767,0
25,2,2,7,0.867,2.034,0
25,2,2,5,1.033,1.25,0
25,1,2,5,1.167,1.334,0
25,1,1,5,0.983,1.35,0
25,2,1,5,1.117,1.284,0
25,2,2,6,1.05,1.884,0
25,2,2,6,0.983,1.934,0
25,1,1,8,0.833,1.384,0
25,1,1,7,1.233,1.75,0
25,1,1,7,1.167,1.4,0
25,2,2,4,1.483,1.4,0
25,1,1,5,1.083,2.367,0
25,1,1,6,0.95,2.1,0
25,1,1,6,1.183,2,0
25,1,2,5,1.067,1.217,0
25,1,1,4,1.317,1.534,0
25,1,1,4,1.183,1.767,0
25,2,2,5,0.983,1.65,0
25,2,2,4,1.25,1.95,0
25,2,2,6,1.15,1.817,0
25,2,2,6,1.067,1.7,0
25,1,1,9,0.85,1.417,0
25,1,1,6,1.4,1.917,0
25,1,2,6,1.217,1.684,0
25,2,2,8,0.8,1.784,0
25,1,1,5,1.1,0.884,0
25,2,2,6,1.067,1.75,0
25,2,2,4,1.067,0.867,0
25,2,2,7,1.033,1.017,0
25,1,1,5,1.183,1.267,0
25,2,2,6,1.2,1.551,0
25,1,1,7,1.133,2.117,0
25,1,1,2,1.183,1.1,0
25,1,2,5,1.1,1.5,0
25,2,2,7,1.133,2,0
25,1,1,7,1.25,1.6,0
25,1,1,8,1.15,0.85,0
25,1,2,5,1.5,1.417,0
25,2,2,8,1.017,1.817,0
25,2,1,5,1,1.534,0
25,1,1,6,1.033,1.217,0
25,1,1,6,1.033,1.584,0
25,1,2,5,1.117,1.55,0
25,2,2,6,1,1.334,0
25,1,2,6,1,1.634,0
25,2,2,4,1.117,1.5,0
25,2,1,3,1.067,1.2,0
25,1,1,8,1.133,0.934,0
25,1,1,6,1.067,2.367,0
25,1,2,4,1.1,2.117,0
25,2,2,5,1.05,1.834,0
25,2,2,5,1.217,1.8,0
25,2,2,6,1.017,1.45,0
25,1,1,4,1.083,1.617,0
25,1,1,6,1.1,1.35,0
25,2,2,8,0.95,2.617,0
25,1,2,5,1.2,1.484,0
25,1,2,6,1.083,1.667,0
25,2,2,8,1.117,1.967,0
25,2,2,7,1.083,1.134,0
25,2,2,6,1.183,0.967,0
25,1,2,4,1.283,1.517,0
25,2,2,6,1.017,1.5,0
25,1,2,6,0.933,1.467,0
25,2,2,6,0.933,1.3,0
25,1,2,6,1.317,1.634,0
25,1,1,4,1.067,1.1,0
25,1,1,2,1.283,1.684,0
25,1,2,6,1.133,2.117,0
25,1,2,5,1,1.367,0
25,2,2,6,0.967,1.684,0
25,1,2,4,1.05,0.917,0
25,1,1,4,1.267,1.584,0
25,1,2,4,1.183,0.784,0
25,2,2,5,1.133,1.4,0
25,1,1,6,0.767,1.8,0
25,2,2,7,1.117,2.95,0
25,2,2,6,1.033,1.217,0
25,1,2,7,0.85,1.867,0
25,2,2,6,1.083,1.8,0
25,2,1,5,1.033,1.134,0
25,1,1,2,0.833,1.784,0
25,2,2,7,1,1.567,0
25,1,1,7,0.983,1.15,0
25,1,1,6,1.05,1.267,0
25,1,2,5,1.067,1.85,0
25,2,2,8,0.9,1.1,0
25,1,2,7,1.15,1.517,0
25,2,2,6,0.833,1.084,0
25,1,2,6,1.05,1.05,0
25,1,1,3,0.983,1.034,0
25,2,2,6,0.983,1.117,0
25,1,1,6,1.117,1.9,0
25,1,1,6,1.233,1.617,0
25,2,2,4,1.233,1.034,0
25,2,2,6,1.1,1.534,0
25,2,2,5,1.1,1.267,0
25,2,1,3,1.15,1.667,0
25,2,2,5,1.2,1.35,0
25,1,2,6,1.133,1.5,0
25,2,2,5,1.067,1.317,0
25,2,2,7,0.933,1.634,0
25,2,2,6,1.183,1.717,0
25,2,2,8,1.083,2.3,0
25,1,2,2,1.283,1.534,0
25,2,1,2,1.117,1.167,0
25,2,2,6,0.983,1.101,0
25,2,2,6,1.067,1.517,0
25,1,2,4,1.083,1,0
25,2,2,4,1.283,1.184,0
25,1,1,6,1.183,1.35,0
25,2,2,6,1.217,1.5,0
25,2,2,8,0.95,1.75,0
25,1,2,5,1.1,2.334,0
25,2,2,4,1.083,1.434,0
25,2,2,3,1.133,1.15,0
25,1,1,3,1.267,0.95,0
25,1,2,5,1.333,1.55,0
25,2,2,4,1.117,1.65,0
25,2,2,3,1.317,1.4,0
25,1,1,4,1.167,1.117,0
25,2,1,5,1.15,0.9,0
25,2,2,8,1.217,1.284,0
25,2,2,7,1.183,1.267,0
25,1,1,3,1.283,1.967,0
25,2,1,4,1.283,1.717,0
25,1,1,6,1.1,1.3,0
25,1,2,6,0.983,0.784,0
25,1,1,4,1.117,1.717,0
25,1,1,4,1.133,0.867,0
25,2,2,6,1.083,1.467,0
25,2,2,5,1,1.467,0
25,1,1,6,1.067,0.967,0
25,2,2,6,1.25,1.8,0
25,1,1,6,1.233,0.85,0
25,2,2,6,1.267,1.667,0
25,2,2,4,1.217,1.484,0
25,1,2,3,1.383,2.184,0
25,1,1,3,1.183,2.684,0
25,1,2,7,1.083,1.767,0
25,2,2,6,1.067,1.317,0
25,2,2,4,1.167,0.817,0
25,1,1,4,1.45,1.267,0
25,2,2,6,1.05,1.267,0
25,2,2,6,1.083,2,0
25,1,2,5,1.15,1.767,0
25,2,2,6,1,1.267,0
25,1,1,5,0.967,1.417,0
25,1,1,8,1.033,0.767,0
25,1,1,5,1.133,1.617,0
25,2,2,8,0.85,1.9,0
25,2,2,8,1.017,0.667,0
25,2,2,8,1.083,1.384,0
25,2,2,5,1.183,1.534,0
25,1,1,6,1.033,1.334,0
25,2,1,4,1.05,1.15,0
25,1,1,6,1.133,1.367,0
25,1,2,4,1.1,1.017,0
25,2,2,7,1.283,1.417,0
25,2,2,4,1.3,1.35,0
25,2,2,5,1.05,1.3,0
25,2,2,6,1.167,1.134,0
25,1,1,6,1.383,1.534,0
25,1,2,5,1.283,1.267,0
25,2,2,8,1.1,1.184,0
25,2,2,8,1.217,1.85,0
