Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Trial_in_block
19,1,1,0.7,0.673,0.686,7
19,2,2,0.7,0.893,0.701,8
19,1,1,0.7,0.72,0.737,9
19,1,2,0.5,0.847,1.023,10
19,2,2,0.6,0.902,1.272,11
19,2,2,0.6,1.015,1.295,12
19,2,2,0.6,0.979,5.534,13
19,1,1,0.7,1.091,1.875,14
19,2,1,0.7,0.917,0.994,15
19,2,2,0.7,0.614,0.67,16
19,1,2,0.6,1.042,0.639,17
19,1,1,0.7,0.667,0.686,18
19,2,1,0.7,0.72,0.602,19
19,2,2,0.7,0.677,1.379,20
19,1,1,0.8,1.129,1.522,21
19,1,1,0.7,0.915,0.584,22
19,1,1,0.6,0.921,0.735,23
19,2,2,0.8,0.736,0.824,24
19,1,1,0.7,0.908,0.863,25
19,2,2,0.9,0.696,1.344,26
19,1,1,0.7,1.124,1.625,27
19,1,1,0.8,1.096,0.696,28
19,2,2,0.6,0.983,0.857,29
19,2,2,0.6,1.184,0.779,30
19,2,2,0.6,1.407,1.239,31
19,1,1,0.5,1.144,3.619,32
19,1,1,0.6,1.045,0.813,33
19,1,1,0.6,0.771,2.523,34
19,2,2,0.8,0.627,2.573,35
19,2,2,0.8,0.72,1.164,36
19,2,1,0.6,0.84,0.917,37
19,1,1,0.8,0.818,0.844,38
19,2,2,0.8,1.155,0.744,39
19,2,2,0.7,0.953,0.863,40
19,1,1,0.7,0.965,1.549,41
19,1,1,0.7,0.814,0.726,42
19,2,2,0.7,0.832,0.685,43
19,1,1,0.6,1.062,1.121,44
19,1,2,0.6,1.703,0.898,45
19,2,2,0.7,0.855,1.598,46
19,2,2,0.6,1.042,0.984,47
19,1,1,0.8,0.777,0.881,48
19,1,1,0.8,1.056,0.632,49
19,1,1,0.6,0.673,0.71,50
19,2,2,0.6,0.908,0.775,51
19,1,1,0.7,0.992,0.446,52
19,2,2,0.7,0.831,0.618,53
19,2,1,0.7,0.826,0.693,54
19,2,2,0.8,0.756,0.601,55
19,2,2,0.6,0.795,1.968,56
19,1,2,0.5,0.777,1.537,57
19,2,1,0.6,1.473,0.686,58
19,1,1,0.8,0.855,0.911,59
19,2,1,0.7,1.28,1.79,60
19,1,1,0.7,1.106,0.501,61
19,1,1,0.7,0.699,0.502,62
19,2,2,0.7,0.894,0.887,63
19,1,1,0.8,0.734,1.126,64
19,2,2,0.6,0.809,0.753,65
19,2,2,0.6,0.72,0.858,66
19,2,2,0.6,0.918,1.588,67
19,1,1,0.7,0.642,1.704,68
19,1,1,0.8,0.766,0.87,69
19,1,1,0.8,0.805,1.101,70
19,2,2,0.6,1.121,0.83,71
19,2,2,0.7,1.064,0.459,72
19,2,2,0.7,0.846,0.75,73
19,2,2,0.6,1.029,0.479,74
19,1,1,0.8,0.653,4.326,75
19,1,2,0.7,1.029,1.232,76
19,1,1,0.7,0.866,0.9,77
19,1,1,0.6,0.659,0.925,78
19,1,2,0.7,0.812,0.676,79
19,2,2,0.7,0.739,0.789,80
19,1,1,0.7,1.02,1.335,81
19,2,1,0.6,1.091,0.579,82
19,1,2,0.6,1.127,0.743,83
19,1,1,0.6,1.245,0.622,84
19,2,1,0.6,1.286,2.414,85
19,2,2,0.7,1.008,0.633,86
19,1,1,0.7,1.194,0.583,87
19,2,2,0.8,0.792,0.59,88
19,1,1,0.8,1.004,0.561,89
19,1,2,0.5,0.781,1.016,90
19,1,1,0.6,0.828,1.142,91
19,2,2,0.7,0.815,0.36,92
19,2,2,0.8,0.686,1.126,93
19,2,2,0.6,0.775,1.168,94
19,2,1,0.7,0.881,0.703,95
19,2,2,0.7,1.063,2.242,96
19,2,2,0.8,0.636,0.729,97
19,1,1,0.8,0.661,2.288,98
19,1,1,0.7,0.932,1.148,99
19,1,1,0.6,1.272,0.982,100
19,1,1,0.7,1.009,0.882,101
19,2,2,0.6,1.088,1.056,1
19,2,2,0.6,0.769,11.393,2
19,2,2,0.7,0.899,1.214,3
19,1,1,0.7,0.874,0.616,4
19,1,2,0.6,0.74,0.623,5
19,1,1,0.6,0.69,1.018,6
19,1,1,0.7,0.638,4.235,7
19,2,2,0.6,0.726,1.686,8
19,2,2,0.6,0.802,1.495,9
19,1,1,1,0.761,1.542,10
19,2,2,0.6,0.869,0.96,11
19,2,1,0.6,1.03,0.705,12
19,1,1,0.6,0.96,0.981,13
19,2,2,0.7,0.72,0.985,14
19,1,1,0.7,0.807,0.831,15
19,1,1,0.6,0.672,3.75,16
19,2,1,0.8,0.771,0.707,17
19,2,1,0.8,0.863,0.617,18
19,2,2,0.7,0.794,0.607,19
19,1,1,0.7,0.729,0.568,20
19,1,1,0.5,0.865,1.028,21
19,1,1,0.7,0.987,1.022,22
19,1,1,0.6,1.049,0.378,23
19,2,2,0.6,0.72,0.39,24
19,2,2,0.7,0.948,0.598,25
19,1,2,0.6,0.962,0.504,26
19,2,2,0.7,0.763,1.185,27
19,1,1,0.7,1.1,1.944,28
19,1,1,0.7,0.83,0.593,29
19,2,1,0.8,1.093,0.637,30
19,1,1,0.7,0.905,1.219,31
19,2,2,0.8,0.799,0.861,32
19,2,2,0.7,0.761,1.014,33
19,1,1,0.7,0.917,1.098,34
19,2,2,0.7,0.606,0.83,35
19,1,1,0.7,0.735,0.839,36
19,1,2,0.6,0.88,0.886,37
19,2,1,0.6,0.956,0.722,38
19,2,2,0.8,0.68,0.878,39
19,1,1,0.8,0.625,0.924,40
19,2,1,0.7,0.787,0.765,41
19,1,1,0.7,0.836,1.577,42
19,2,2,0.6,0.965,0.877,43
19,1,1,0.8,0.638,0.683,44
19,1,1,0.6,0.86,0.399,45
19,2,2,0.7,0.619,0.493,46
19,1,1,0.7,0.574,0.727,47
19,2,1,0.7,0.642,0.968,48
19,2,2,0.8,0.593,0.926,49
19,2,2,0.6,0.807,0.639,50
19,2,2,0.8,0.667,1.205,51
19,1,1,0.7,0.631,1.209,52
19,1,2,0.5,0.885,0.83,53
19,2,1,0.5,0.871,1.906,54
19,1,1,0.6,1.016,0.617,55
19,1,1,0.6,1.071,3.322,56
19,2,1,0.6,1.036,1.145,57
19,1,1,0.7,0.72,1.042,58
19,1,1,0.7,0.668,0.782,59
19,1,2,0.5,0.679,0.684,60
19,2,2,0.7,0.802,1.704,61
19,1,1,0.7,0.695,0.615,62
19,2,2,0.7,0.811,0.907,63
19,2,1,0.8,0.649,0.905,64
19,2,1,0.7,1.069,0.984,65
19,1,1,0.7,0.766,0.767,66
19,1,1,0.7,0.826,1.029,67
19,1,1,0.8,0.651,0.859,68
19,1,1,0.7,0.876,0.89,69
19,2,2,0.8,0.67,0.937,70
19,2,2,0.6,0.762,0.679,71
19,2,1,0.6,0.829,1.104,72
19,2,2,0.6,0.866,0.636,73
19,2,2,0.6,1.058,0.525,74
19,2,2,0.6,0.667,3.47,75
19,1,1,0.7,0.699,1.118,76
19,2,1,0.6,0.78,1.111,77
19,1,2,0.6,0.795,0.824,78
19,1,1,0.6,1.049,1.786,79
19,1,1,0.7,0.635,0.88,80
19,2,2,0.7,0.986,0.452,81
19,1,1,0.7,0.846,1.413,82
19,2,1,0.5,2.649,4.077,83
19,1,1,0.6,0.72,0.602,84
19,2,2,0.6,0.883,2.04,85
19,2,2,0.6,0.722,1.215,86
19,1,1,0.8,0.579,1.013,87
19,2,1,0.7,1.065,2.219,88
19,1,2,0.5,0.824,0.787,89
19,1,1,0.6,0.885,0.477,90
19,1,2,0.5,0.928,0.929,91
19,2,2,0.7,0.756,0.977,92
19,1,1,1,0.789,1.2,93
19,2,2,0.8,0.95,1.209,94
19,1,1,0.7,0.883,0.568,95
19,2,2,0.7,0.806,0.518,96
19,2,2,1,0.653,1.333,97
19,2,2,1,0.689,1.409,98
19,1,1,1,0.824,0.891,99
19,2,2,0.8,0.731,1.052,100
19,2,1,0.6,1.139,0.734,1
19,1,1,0.7,0.791,0.562,2
19,1,2,0.6,0.625,0.579,3
19,2,2,0.7,0.641,0.671,4
19,1,1,0.7,0.744,0.563,5
19,1,2,0.8,0.484,0.537,6
19,2,2,0.8,0.629,0.552,7
19,1,1,0.7,0.678,0.603,8
19,2,2,0.6,0.554,1.295,9
19,2,2,0.6,1.145,1.499,10
19,1,2,0.6,0.925,3.037,11
19,2,2,0.7,0.668,0.583,12
19,1,1,0.7,0.818,0.533,13
19,2,2,0.6,0.748,0.494,14
19,2,2,0.5,0.917,0.634,15
19,1,1,0.5,0.62,1.478,16
19,2,2,0.5,0.786,0.917,17
19,1,2,0.6,0.849,0.609,18
19,2,2,1,0.727,1.351,19
19,1,1,0.7,0.856,0.944,20
19,1,1,0.8,0.785,0.548,21
19,2,2,0.8,0.874,0.672,22
19,1,1,0.7,0.662,0.241,23
19,2,2,0.6,0.589,0.703,24
19,2,2,0.7,0.728,0.28,25
19,1,1,0.8,0.662,0.657,26
19,1,1,0.7,0.96,0.797,27
19,1,2,0.5,0.758,0.7,28
19,2,2,0.8,0.672,0.813,29
19,2,1,0.7,0.739,0.246,30
19,2,2,0.8,0.657,0.178,31
19,1,1,0.6,0.821,0.896,32
19,1,1,0.8,0.804,0.529,33
19,1,1,0.7,0.97,0.186,34
19,1,2,0.6,0.894,0.438,35
19,2,2,0.7,0.741,0.447,36
19,2,2,0.6,0.808,0.456,37
19,2,2,0.7,0.753,0.83,38
19,1,1,0.8,0.637,0.77,39
19,2,2,0.6,0.654,0.606,40
19,1,1,0.8,0.922,1.071,41
19,1,1,0.7,0.749,0.288,42
19,1,1,0.8,0.726,0.742,43
19,2,2,0.7,0.73,0.274,44
19,2,1,0.6,0.957,0.875,45
19,2,2,0.8,0.879,0.852,46
19,1,1,0.7,0.877,0.643,47
19,2,2,0.8,0.799,1.188,48
19,2,1,0.7,0.869,0.712,49
19,1,1,0.8,0.657,0.649,50
19,2,2,0.7,0.565,0.805,51
19,1,1,0.7,0.809,0.553,52
19,1,2,0.5,1.375,0.352,53
19,1,2,0.5,1.321,0.254,54
19,1,1,0.6,1.074,0.767,55
19,1,1,0.7,0.947,0.806,56
19,2,1,0.6,1.57,0.954,57
19,1,2,0.6,1.182,0.569,58
19,2,2,0.8,0.695,0.719,59
19,2,2,0.6,1.177,1.241,60
19,2,2,0.6,0.728,1.127,61
19,2,2,0.7,0.721,0.926,62
19,1,2,0.6,0.738,0.565,63
19,1,1,0.6,0.798,0.947,64
19,2,2,0.6,0.724,0.753,65
19,1,1,0.6,0.891,0.674,66
19,2,1,0.7,0.918,0.588,67
19,2,1,0.6,0.789,0.671,68
19,1,1,0.6,1.059,0.654,69
19,1,2,0.7,0.892,0.621,70
19,2,2,0.8,0.934,0.422,71
19,2,2,0.7,1.134,1.263,72
19,1,1,0.7,0.805,0.75,73
19,2,2,0.7,0.727,0.855,74
19,1,1,0.7,0.72,2.283,75
19,2,1,0.7,0.567,0.831,76
19,1,2,0.5,0.773,0.869,77
19,1,1,0.6,0.857,0.689,78
19,2,2,0.6,0.818,0.53,79
19,2,2,0.6,1.241,1.014,80
19,1,1,0.6,0.751,0.977,81
19,1,1,0.6,1.024,0.563,82
19,1,2,0.5,0.783,0.993,83
19,2,1,0.7,1.016,0.752,84
19,2,2,1,0.689,1.601,85
19,2,2,0.6,0.925,0.477,86
19,1,2,0.6,1.057,0.553,87
19,1,1,0.8,0.797,1.13,88
19,1,1,0.6,0.793,0.783,89
19,2,1,0.7,0.603,0.704,90
19,2,2,1,0.654,1.35,91
19,2,2,0.7,0.72,1.29,92
19,1,1,0.6,0.924,0.513,93
19,1,2,0.7,0.735,1.039,94
19,2,2,0.7,0.731,0.971,95
19,1,1,0.7,0.753,1.383,96
19,2,2,1,0.782,1.912,97
19,2,1,0.9,0.658,1.324,98
19,2,2,0.7,0.843,0.865,99
19,1,1,0.6,1.087,0.311,100
19,1,1,0.8,0.934,0.646,101
19,1,1,0.7,0.916,0.794,102
19,2,2,0.9,0.72,1.629,103
19,2,2,0.8,0.813,0.965,104
19,1,2,0.7,1.336,1.128,105
19,1,1,0.8,1.058,0.789,106
19,2,1,0.7,0.915,1.136,107
19,2,1,0.6,0.849,3.002,108
19,1,2,0.6,1.004,0.873,109
20,1,1,0.8,0.899,1.406,1
20,2,2,0.8,0.628,0.655,2
20,1,2,0.7,0.728,0.552,3
20,2,2,0.9,0.641,0.886,4
20,1,1,0.9,0.72,0.712,5
20,2,2,0.7,0.523,0.64,6
20,2,2,0.7,0.858,0.73,7
20,1,2,0.5,0.837,0.747,8
20,2,2,0.8,0.602,0.919,9
20,1,1,0.7,0.672,0.678,10
20,1,2,0.6,0.738,0.713,11
20,2,2,0.7,0.68,0.709,12
20,1,2,0.8,0.67,0.705,13
20,2,1,0.5,0.655,0.84,14
20,2,2,0.8,0.657,0.712,15
20,1,1,0.9,0.826,1.197,16
20,1,1,1,0.771,0.475,17
20,1,1,1,0.689,0.546,18
20,2,2,0.9,0.738,0.797,19
20,2,2,0.8,0.569,0.857,20
20,2,2,0.9,1.213,0.517,21
20,2,2,0.7,0.636,0.521,22
20,1,2,0.6,0.597,0.474,23
20,1,1,0.6,0.696,0.664,24
20,1,1,0.8,0.72,0.868,25
20,1,1,0.7,0.786,0.493,26
20,2,1,0.7,0.668,0.798,27
20,2,2,0.7,0.786,0.661,28
20,2,2,0.8,0.824,0.748,29
20,2,2,0.9,0.564,0.81,30
20,1,2,0.5,0.64,0.757,31
20,1,1,0.8,0.72,0.812,32
20,1,1,0.5,0.637,1.586,33
20,1,2,0.5,0.684,0.705,34
20,2,1,0.6,1.17,0.818,35
20,1,1,0.7,0.662,0.593,36
20,2,2,0.5,0.642,0.679,37
20,2,2,0.6,0.691,0.715,38
20,2,2,0.7,0.743,0.546,39
20,1,2,0.5,0.904,0.667,40
20,1,2,0.6,0.79,0.602,41
20,2,1,0.6,0.755,0.743,42
20,1,2,0.7,0.72,0.55,43
20,1,1,0.7,0.72,0.645,44
20,2,1,0.7,0.731,0.643,45
20,2,2,0.6,0.636,0.633,46
20,2,2,0.5,0.728,0.528,47
20,1,1,0.7,0.665,0.692,48
20,2,2,0.7,0.73,0.77,49
20,1,2,0.5,0.897,0.545,50
20,2,1,0.6,0.663,0.506,51
20,2,2,0.5,0.867,0.694,52
20,1,1,0.7,0.72,0.679,53
20,1,1,0.6,0.896,0.672,54
20,2,2,0.7,0.585,1.044,55
20,1,1,0.7,0.733,0.925,56
20,2,1,0.6,0.808,1.185,57
20,1,1,0.8,0.738,0.77,58
20,2,1,0.5,0.678,0.699,59
20,1,1,1,0.834,1.975,60
20,2,2,0.9,0.918,0.803,61
20,1,1,0.9,0.841,0.783,62
20,1,2,0.7,1.232,0.878,63
20,2,2,0.6,0.94,1.007,64
20,2,2,0.9,0.918,0.899,65
20,2,2,0.8,0.901,0.999,66
20,1,2,0.5,0.817,0.817,67
20,2,2,0.6,0.929,0.658,68
20,2,2,0.9,0.672,0.749,69
20,1,1,0.6,0.847,0.982,70
20,1,1,0.7,0.874,0.56,71
20,1,2,0.6,0.924,0.769,72
20,2,2,0.5,0.839,0.653,73
20,2,2,0.6,0.91,0.681,74
20,1,1,0.7,0.962,0.695,75
20,1,1,0.7,0.765,0.782,76
20,2,2,0.8,0.759,0.78,77
20,1,1,0.8,0.872,0.494,78
20,1,1,0.8,0.743,0.338,79
20,2,2,0.5,1.328,0.776,80
20,2,2,0.8,0.742,0.609,81
20,1,1,0.8,0.867,0.781,82
20,1,2,0.7,1.228,0.719,83
20,1,1,0.7,0.824,0.57,84
20,2,2,0.9,0.686,0.927,85
20,2,2,0.6,0.762,0.632,86
20,1,1,0.7,0.737,0.649,87
20,2,2,0.6,0.69,0.482,88
20,1,1,0.9,0.739,0.894,89
20,1,2,0.5,0.762,0.927,90
20,2,2,0.7,0.744,1.035,91
20,2,1,0.5,0.748,0.839,92
20,1,1,1,0.794,1.64,93
20,2,2,0.9,0.671,1.138,94
20,2,2,0.9,0.768,0.352,95
20,1,1,0.7,0.679,0.892,96
20,2,2,0.9,0.658,0.925,97
20,1,1,1,0.763,0.505,98
20,1,1,0.9,0.858,0.85,99
20,1,2,1,0.803,0.481,100
20,2,2,0.9,1.101,1.312,101
20,1,1,0.5,1.009,1.073,1
20,2,1,0.7,0.688,0.623,2
20,2,2,0.5,0.665,0.707,3
20,2,2,0.6,0.634,0.511,4
20,1,2,0.7,0.649,0.768,5
20,1,1,0.5,0.657,0.745,6
20,2,1,0.5,0.741,0.583,7
20,2,2,0.6,0.63,0.56,8
20,1,2,0.5,0.647,0.687,9
20,1,1,0.6,0.72,0.867,10
20,2,2,0.7,0.62,0.599,11
20,2,2,0.6,0.72,0.539,12
20,1,1,0.7,0.843,0.713,13
20,1,2,0.7,1.146,1.341,14
20,1,2,0.5,0.691,0.652,15
20,2,2,0.7,0.922,0.855,16
20,1,2,0.5,0.72,0.764,17
20,2,1,0.6,0.852,0.741,18
20,2,1,0.5,0.765,1.262,19
20,1,1,0.5,0.962,0.743,20
20,1,1,0.7,0.757,0.659,21
20,2,2,0.7,0.812,0.748,22
20,2,2,0.8,0.883,0.705,23
20,1,1,0.8,0.924,1.025,24
20,2,2,0.9,0.829,1.08,25
20,2,2,0.8,0.689,1.146,26
20,1,1,0.7,0.832,0.862,27
20,2,2,0.8,0.767,0.782,28
20,1,1,1,0.722,0.56,29
20,1,1,1,0.772,1.163,30
20,2,2,0.6,0.9,0.832,31
20,2,2,0.8,0.737,0.737,32
20,1,1,0.7,0.749,0.472,33
20,1,1,0.9,0.859,0.798,34
20,2,1,0.5,1.343,0.882,35
20,1,2,0.6,0.934,0.614,36
20,2,2,0.7,0.831,0.585,37
20,2,2,0.7,0.65,0.53,38
20,1,1,0.7,0.78,0.551,39
20,1,1,0.5,1.17,0.547,40
20,2,2,0.6,0.649,0.561,41
20,1,1,0.7,0.791,0.762,42
20,2,2,0.9,0.742,1.201,43
20,2,2,0.9,0.794,0.455,44
20,2,2,0.5,0.734,0.998,45
20,1,1,0.6,0.644,0.969,46
20,1,2,0.6,0.795,0.744,47
20,2,1,0.5,0.817,0.593,48
20,1,2,0.5,0.658,0.501,49
20,2,2,0.6,0.737,0.697,50
20,1,1,0.7,0.869,0.352,51
20,2,2,0.8,0.72,0.675,52
20,1,1,0.8,0.985,0.869,53
20,1,2,0.7,0.664,0.539,54
20,2,2,0.9,0.733,1.764,55
20,2,2,0.9,0.72,0.302,56
20,1,1,0.8,0.676,0.385,57
20,2,1,0.6,0.615,0.568,58
20,1,2,0.7,0.635,0.409,59
20,2,2,0.7,0.669,0.383,60
20,2,2,0.6,0.656,0.448,61
20,2,2,0.5,0.747,0.582,62
20,1,2,0.5,0.72,0.677,63
20,1,2,0.5,0.787,0.422,64
20,1,2,0.5,0.72,0.401,65
20,1,1,0.7,0.814,0.613,66
20,2,2,0.8,0.695,0.431,67
20,2,2,1,0.778,0.405,68
20,2,2,1,0.649,0.552,69
20,1,2,0.5,0.697,0.841,70
20,1,2,0.5,0.656,0.512,71
20,1,2,0.5,0.809,0.625,72
20,1,1,0.7,0.895,0.68,73
20,2,2,0.8,0.614,0.534,74
20,2,2,0.7,0.853,0.5,75
20,1,2,0.8,0.665,1.451,76
20,1,1,0.7,0.751,0.492,77
20,2,1,0.5,0.72,0.729,78
20,2,2,0.7,0.636,0.569,79
20,1,2,0.8,0.72,0.717,80
20,1,2,0.8,0.72,0.721,81
20,2,2,0.7,0.965,0.733,82
20,2,2,1,0.894,0.694,83
20,1,2,0.8,0.696,0.559,84
20,1,2,0.8,0.79,0.568,85
20,2,2,0.7,0.735,0.871,86
20,2,2,0.9,0.794,0.968,87
20,1,2,0.8,0.783,0.665,88
20,2,2,0.9,0.618,0.749,89
20,2,1,0.8,0.737,0.489,90
20,1,2,0.5,0.621,0.6,91
20,1,2,0.5,0.732,0.428,92
20,1,1,0.6,0.831,0.546,93
20,1,2,0.5,0.656,0.496,94
20,1,1,0.8,0.724,1.033,95
20,2,2,0.8,0.618,0.493,96
20,2,2,0.9,0.745,0.3,97
20,2,2,0.9,0.903,0.45,98
20,2,2,0.9,0.878,0.747,99
20,2,1,0.5,0.99,0.625,100
20,1,1,1,0.72,0.874,101
20,1,2,0.5,0.865,0.58,1
20,2,1,0.6,0.65,0.554,2
20,1,1,0.8,0.627,0.878,3
20,2,2,0.9,0.778,0.402,4
20,1,1,0.9,0.72,0.312,5
20,2,2,0.9,0.655,0.383,6
20,1,1,0.6,0.659,0.277,7
20,2,2,0.5,0.854,0.598,8
20,1,2,0.5,0.604,0.586,9
20,2,2,0.9,0.821,0.472,10
20,2,2,0.9,0.72,0.329,11
20,1,1,1,0.607,0.799,12
20,1,1,0.6,0.921,0.646,13
20,2,2,1,0.842,0.687,14
20,1,1,0.9,0.726,1.014,15
20,2,2,0.9,0.844,0.378,16
20,2,2,0.9,0.61,0.275,17
20,2,2,0.9,0.799,0.316,18
20,2,2,1,0.923,0.488,19
20,1,1,0.9,0.819,0.646,20
20,1,1,0.9,0.879,0.509,21
20,1,1,0.9,0.72,0.259,22
20,2,2,0.5,0.594,0.839,23
20,2,2,0.9,0.618,0.373,24
20,2,2,0.9,0.72,0.297,25
20,1,1,0.9,0.688,0.304,26
20,2,2,1,0.72,0.366,27
20,1,1,1,0.74,0.383,28
20,1,2,0.5,1.075,0.488,29
20,1,1,0.6,0.916,0.545,30
20,1,2,0.9,0.693,0.301,31
20,2,2,0.9,0.673,0.318,32
20,2,1,0.5,0.89,0.538,33
20,2,2,0.6,1.006,1.078,34
20,1,1,0.9,0.727,0.391,35
20,1,2,0.6,0.738,0.494,36
20,1,2,0.5,0.788,0.807,37
20,2,2,1,0.653,0.621,38
20,2,2,1,0.651,0.627,39
20,2,2,0.6,0.741,0.503,40
20,2,2,0.6,0.691,0.467,41
20,1,1,0.9,0.74,0.423,42
20,1,1,0.5,0.848,0.672,43
20,1,2,0.6,0.667,0.783,44
20,2,1,0.9,0.904,0.522,45
20,1,1,1,1.286,0.67,46
20,2,2,0.9,0.624,0.314,47
20,1,1,0.9,0.8,0.558,48
20,2,2,0.8,0.756,0.93,49
20,2,2,0.9,0.774,0.366,50
20,1,1,0.5,1.164,0.497,51
20,1,2,0.6,0.735,0.944,52
20,2,2,0.6,0.692,0.644,53
20,1,1,0.9,0.679,0.621,54
20,1,1,0.9,0.787,0.494,55
20,1,1,0.9,0.698,0.57,56
20,2,2,0.6,0.904,0.627,57
20,2,2,0.6,0.823,0.705,58
20,2,2,0.9,0.68,0.325,59
20,1,1,0.9,0.72,0.339,60
20,2,2,0.9,0.76,2.989,61
20,1,1,0.6,1.046,0.607,62
20,2,1,0.6,0.885,1.477,63
20,2,1,0.5,0.74,0.623,64
20,1,2,0.9,0.824,0.914,65
20,1,1,0.9,0.777,0.465,66
20,1,2,0.5,1.151,0.418,67
20,2,2,0.6,0.755,0.513,68
20,2,2,1,0.679,0.58,69
20,1,1,1,0.749,0.504,70
20,2,2,0.9,0.721,0.527,71
20,2,2,0.6,0.971,0.634,72
20,1,1,0.9,0.761,0.703,73
20,2,2,0.9,0.674,0.512,74
20,1,1,0.6,0.891,0.636,75
20,2,1,0.9,0.778,1.469,76
20,1,2,0.9,0.753,0.406,77
20,1,2,0.9,0.776,0.391,78
20,1,1,1,0.749,0.896,79
20,1,1,0.5,0.964,0.465,80
20,1,1,0.6,0.981,0.536,81
20,2,2,0.9,0.636,0.985,82
20,1,2,0.6,0.72,1.157,83
20,2,2,0.9,1.038,0.412,84
20,2,2,0.6,0.887,0.479,85
20,2,2,0.9,0.651,0.427,86
20,1,2,0.9,0.916,0.457,87
20,1,2,0.5,1.494,0.87,88
20,2,2,1,0.74,0.63,89
20,2,2,1,0.659,0.437,90
20,2,1,0.6,0.694,0.542,91
20,1,2,0.5,0.658,0.493,92
20,2,2,1,0.635,0.688,93
20,1,1,1,0.61,0.466,94
20,2,2,0.9,0.872,0.606,95
20,2,2,1,0.72,0.644,96
20,1,1,0.5,0.866,0.709,97
20,2,2,0.9,0.881,0.718,98
20,1,1,1,0.631,0.477,99
20,1,2,0.5,0.798,0.555,100
20,2,2,0.9,0.645,0.405,101
20,1,1,0.9,0.809,0.993,1
20,2,1,1,0.783,0.418,2
20,1,1,1,0.72,0.475,3
20,2,1,0.8,0.818,1.066,4
20,1,1,1,0.603,0.313,5
20,1,1,1,0.681,1.167,6
20,2,2,0.9,0.824,0.651,7
20,1,2,0.8,0.644,0.681,8
20,2,1,1,0.733,0.446,9
20,1,1,1,0.72,0.433,10
20,1,1,1,0.732,0.484,11
20,2,1,0.5,0.72,0.624,12
20,1,1,0.9,0.852,0.476,13
20,2,2,1,0.664,0.387,14
20,1,1,1,0.766,0.695,15
20,2,1,0.5,0.72,0.594,16
20,2,2,1,0.8,0.814,17
20,1,1,0.5,0.858,0.538,18
20,2,2,1,0.67,0.544,19
20,2,2,0.6,0.876,0.577,20
20,1,2,0.9,1.088,0.808,21
20,1,2,0.5,0.795,0.577,22
20,2,1,0.5,0.72,0.41,23
20,2,1,0.6,0.72,0.48,24
20,1,2,0.5,0.866,0.396,25
20,1,1,0.9,0.696,0.488,26
20,1,2,0.5,0.778,0.433,27
20,2,2,1,0.866,0.669,28
20,2,2,0.6,0.777,0.705,29
20,1,1,1,0.858,0.546,30
20,1,2,0.6,0.651,0.916,31
20,2,2,1,0.72,0.397,32
20,2,2,0.9,0.867,0.846,33
20,1,2,0.5,0.726,0.471,34
20,1,2,0.6,0.634,0.568,35
20,2,2,0.5,0.777,0.417,36
20,1,2,0.5,0.81,0.442,37
20,2,2,1,0.699,0.574,38
20,1,2,0.6,0.881,0.471,39
20,2,2,1,0.722,0.416,40
20,2,2,0.9,0.846,0.942,41
20,2,2,0.5,1.002,0.352,42
20,1,1,1,0.763,0.537,43
20,2,1,0.6,0.751,0.65,44
20,2,2,1,0.76,0.429,45
20,1,2,0.6,0.72,0.447,46
20,1,1,1,0.698,0.445,47
20,2,1,0.9,0.72,0.483,48
20,1,1,1,0.781,0.439,49
20,1,1,0.6,0.936,0.952,50
20,2,2,1,0.788,0.558,51
20,2,2,0.6,0.791,0.477,52
20,1,2,0.6,0.672,0.494,53
20,2,2,1,0.753,0.543,54
20,1,2,0.6,0.72,0.517,55
20,2,2,1,0.832,0.446,56
20,1,1,0.9,0.72,0.34,57
20,2,2,0.6,0.685,0.757,58
20,1,2,1,0.617,0.418,59
20,2,2,1,0.693,0.365,60
20,2,2,1,0.688,0.32,61
20,2,2,0.6,0.737,0.426,62
20,1,1,1,0.784,0.515,63
20,1,1,1,0.788,0.534,64
20,1,1,0.6,0.751,0.597,65
20,1,1,0.5,0.875,0.865,66
20,2,2,1,0.818,0.525,67
20,2,2,0.9,0.755,0.433,68
20,1,2,1,0.72,0.378,69
20,1,1,1,0.843,0.4,70
20,1,2,0.5,0.801,0.439,71
20,2,2,1,0.741,0.408,72
20,2,1,0.6,0.659,0.494,73
20,2,1,1,0.668,0.391,74
20,2,2,0.9,0.832,0.317,75
20,2,2,0.9,0.806,0.486,76
20,1,1,0.9,0.812,0.597,77
20,2,2,1,0.738,0.477,78
20,1,1,0.6,0.729,0.625,79
20,1,1,1,0.883,0.368,80
20,1,1,1,0.779,0.374,81
20,2,2,0.9,0.72,0.437,82
20,2,1,0.6,0.923,0.304,83
20,1,2,0.5,0.966,0.543,84
20,1,1,0.9,0.787,0.829,85
20,1,1,1,0.745,0.388,86
20,2,2,1,0.852,0.357,87
20,1,1,0.5,0.816,0.705,88
20,2,2,0.9,0.697,0.561,89
20,2,2,0.6,0.843,0.472,90
20,2,1,0.5,0.801,0.534,91
20,2,2,0.6,0.864,1.914,92
20,1,2,0.9,0.979,0.631,93
20,1,2,0.9,0.869,0.68,94
20,1,2,0.9,0.692,0.547,95
20,1,1,0.9,0.674,0.359,96
20,2,2,0.9,0.72,0.595,97
20,2,1,0.9,0.684,0.442,98
