Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,BlockNumber
12,0,0,2,0.540777225,0.191251287,0.627339305,6
12,1,0,2,0.402392212,0.191737895,0.627339305,6
12,1,1,1,0.478345447,0.159568685,0.627339305,6
12,0,0,2,0.52864743,0.159090894,0.627339305,6
12,1,1,1,0.433404052,0.174969217,0.627339305,6
12,0,0,3,0.587075,0.200768523,0.627339305,6
12,0,0,3,0.50377904,0.184471231,0.627339305,6
12,1,0,2,0.58474748,0.20811977,0.627339305,6
12,0,0,3,0.525053378,0.199691136,0.627339305,6
12,0,0,3,0.411177716,0.176622575,0.627339305,6
12,1,1,3,0.519832831,0.167379456,0.627339305,6
12,0,0,2,0.583154572,0.208526921,0.627339305,6
12,1,1,2,0.611721095,0.216613085,0.627339305,6
12,1,1,2,0.486774906,0.168097295,0.627339305,6
12,1,1,2,0.489049037,0.151100624,0.627339305,6
12,0,0,2,0.434271296,0.168004068,0.627339305,6
12,0,0,2,0.469581389,0.207850563,0.627339305,6
12,1,1,2,0.430305557,0.175462768,0.627339305,6
12,0,0,2,0.32105628,0.176555691,0.627339305,6
12,0,0,2,0.384405851,0.184603242,0.627339305,6
12,0,0,2,0.429558154,0.168057745,0.627339305,6
12,0,0,2,0.35282013,0.176043626,0.627339305,6
12,0,0,2,0.390253377,0.16761895,0.627339305,6
12,1,1,2,0.562340388,0.152459551,0.627339305,6
12,0,0,2,0.442565853,0.215387134,0.627339305,6
12,0,0,3,0.562794172,0.152664669,0.627339305,6
12,1,1,1,0.721727928,0.161042898,0.627339305,6
12,0,0,1,0.579085297,0.168383698,0.627339305,6
12,0,0,2,0.521069619,0.168476926,0.627339305,6
12,0,0,2,0.434123232,0.168092379,0.627339305,6
12,1,1,1,0.516651749,0.18413302,0.627339305,6
12,0,0,2,0.573022296,0.175635206,0.627339305,6
12,0,0,2,0.41146949,0.16003864,0.627339305,6
12,0,0,2,0.51104619,0.232663728,0.627339305,6
12,1,1,2,0.549343113,0.17653237,0.627339305,6
12,0,0,2,0.444271169,0.159608436,0.627339305,6
12,1,1,1,0.439518222,0.167649721,0.627339305,6
12,0,0,2,0.450739376,0.159307564,0.627339305,6
12,1,1,1,0.412672374,0.18453324,0.627339305,6
12,1,1,2,0.753000837,0.158846403,0.627339305,6
12,0,0,1,0.752066996,0.151777027,0.627339305,6
12,1,1,1,0.496325377,0.200115742,0.627339305,6
12,0,0,1,0.809299273,0.142818706,0.627339305,6
12,0,0,2,0.543503299,0.152288452,0.627339305,6
12,1,1,2,0.503183431,0.175547223,0.627339305,6
12,1,1,2,0.623289156,0.168789495,0.627339305,6
12,0,0,1,0.699525234,0.159870229,0.627339305,6
12,1,1,2,0.589589134,0.16000749,0.627339305,6
12,1,1,3,0.691542295,0.183593035,0.627339305,6
12,0,0,3,0.476173468,0.192369334,0.627339305,6
12,1,1,1,0.88516768,0.136825415,0.627339305,6
12,1,1,1,0.601775247,0.176150625,0.627339305,6
12,0,0,2,0.550829719,0.167969192,0.627339305,6
12,1,1,1,0.541515691,0.175730635,0.627339305,6
12,0,0,2,0.428265687,0.183737101,0.627339305,6
12,1,1,3,0.463259946,0.192322171,0.627339305,6
12,1,1,3,0.473240465,0.175097891,0.627339305,6
12,0,0,3,0.385936326,0.176004595,0.627339305,6
12,1,1,3,0.447429826,0.16811548,0.627339305,6
12,1,1,3,0.401984689,0.159789962,0.627339305,6
12,0,0,3,0.502332989,0.168153422,0.627339305,6
12,0,0,3,0.399648393,0.167451489,0.627339305,6
12,1,1,3,0.387513108,0.169074863,0.627339305,6
12,0,0,3,0.488696826,0.168154581,0.627339305,6
12,1,1,1,0.738481004,0.168303299,0.627339305,7
12,0,0,3,0.506074946,0.168426193,0.627339305,7
12,1,1,3,0.474610589,0.176527116,0.627339305,7
12,0,0,2,0.564962325,0.175717148,0.627339305,7
12,1,1,1,0.449965504,0.192798094,0.627339305,7
12,1,1,2,0.523586703,0.159973023,0.627339305,7
12,1,1,2,0.420123398,0.176107335,0.627339305,7
12,1,1,2,0.438999281,0.161164065,0.627339305,7
12,0,0,2,0.54712618,0.167807831,0.627339305,7
12,1,1,1,0.538202263,0.192488507,0.627339305,7
12,1,1,2,0.528087051,0.169092499,0.627339305,7
12,0,0,2,0.472766263,0.176324658,0.627339305,7
12,1,1,2,0.426051682,0.175841895,0.627339305,7
12,1,1,2,0.485671589,0.159136456,0.627339305,7
12,0,1,1,0.358468639,0.192003505,0.627339305,7
12,1,1,2,0.484023764,0.232200013,0.627339305,7
12,0,0,2,0.635868545,0.199118242,0.627339305,7
12,0,0,3,0.430053157,0.200031492,0.627339305,7
12,0,0,3,0.432866889,0.184167258,0.627339305,7
12,0,0,3,0.435382363,0.176256663,0.627339305,7
12,1,1,2,0.494221575,0.151632979,0.627339305,7
12,0,0,3,0.280130218,0.158948665,0.627339305,7
12,1,1,2,0.480546183,0.168411072,0.627339305,7
12,1,0,3,0.307174402,0.199975509,0.627339305,7
12,1,1,2,0.385559144,0.151546491,0.627339305,7
12,1,1,2,0.366993848,0.168039685,0.627339305,7
12,1,1,2,0.444768475,0.192664641,0.627339305,7
12,0,0,3,0.447736049,0.168108743,0.627339305,7
12,1,1,2,0.490367312,0.151067647,0.627339305,7
12,1,1,3,0.404143001,0.158822858,0.627339305,7
12,1,1,3,0.384661778,0.191561271,0.627339305,7
12,1,1,3,0.420716011,0.167315073,0.627339305,7
12,0,0,3,0.455662591,0.152030096,0.627339305,7
12,1,1,2,0.619249772,0.151496938,0.627339305,7
12,1,1,2,0.496503079,0.16719519,0.627339305,7
12,1,1,1,0.408569985,0.176690202,0.627339305,7
12,1,1,1,0.365737085,0.167235946,0.627339305,7
12,1,1,2,0.378739127,0.16870527,0.627339305,7
12,1,1,2,0.312371883,0.152073495,0.627339305,7
12,1,1,1,0.416834437,0.168053581,0.627339305,7
12,0,0,2,0.771898395,0.192418149,0.627339305,7
12,1,1,3,0.434956617,0.191075839,0.627339305,7
12,0,0,2,0.572832628,0.231277184,0.627339305,7
12,1,1,3,0.424187783,0.184957209,0.627339305,7
12,0,0,2,0.387938082,0.167140199,0.627339305,7
12,0,0,3,0.440568384,0.18441856,0.627339305,7
12,1,0,2,0.322743972,0.247859963,0.627339305,7
12,1,1,3,0.503320337,0.18396673,0.627339305,7
12,1,1,3,0.407404449,0.183828796,0.627339305,7
12,0,0,3,0.395428324,0.159395591,0.627339305,7
12,1,1,2,0.703900729,0.152706507,0.627339305,7
12,0,0,2,0.481733999,0.167913331,0.627339305,7
12,0,0,2,0.467347825,0.192909847,0.627339305,7
12,1,1,1,0.493395999,0.191751062,0.627339305,7
12,1,1,1,0.477512549,0.175361816,0.627339305,7
12,0,0,2,0.550436486,0.160721142,0.627339305,7
12,1,1,2,0.766434298,0.151146817,0.627339305,7
12,0,0,2,0.517184748,0.152556552,0.627339305,7
12,1,1,1,0.471322828,0.159333526,0.627339305,7
12,0,0,2,0.368992011,0.176481354,0.627339305,7
12,0,0,2,0.43067453,0.191186044,0.627339305,7
12,0,0,2,0.369185916,0.159334301,0.627339305,7
12,0,0,2,0.518584635,0.184544095,0.627339305,7
12,1,0,2,0.390483867,0.168665308,0.627339305,7
12,0,0,2,0.402789591,0.175723403,0.627339305,7
12,1,1,1,0.543171179,0.167190424,0.627339305,7
12,0,0,2,0.566647028,0.182832064,0.627339305,7
12,1,1,2,0.644552604,0.208017636,0.627339305,7
12,1,1,2,0.550526474,0.159900575,0.627339305,7
12,1,1,1,0.566276077,0.183957062,0.627339305,7
12,0,0,1,0.611155598,0.176753765,0.627339305,7
12,0,0,1,0.576976197,0.175213587,0.627339305,7
12,0,0,1,0.43092078,0.182907439,0.627339305,7
12,0,0,2,0.537312638,0.176131605,0.627339305,7
12,0,0,1,0.552033991,0.184644833,0.627339305,7
12,1,1,2,0.614655938,0.200724177,0.627339305,7
12,0,1,1,0.378708843,0.1840134,0.627339305,7
12,1,1,2,0.566766618,0.184215212,0.627339305,7
12,0,0,2,0.420681603,0.192638243,0.627339305,7
12,1,1,2,0.463454829,0.175907711,0.627339305,7
12,0,0,2,0.41781436,0.192075148,0.627339305,7
12,0,0,2,0.364396942,0.177009424,0.627339305,7
12,0,0,1,0.362366066,0.167408345,0.627339305,7
12,1,0,1,0.319333285,0.200506757,0.627339305,7
12,0,0,2,0.413865799,0.168799659,0.627339305,7
12,1,1,1,0.410633993,0.175645712,0.627339305,7
12,1,1,3,0.373519073,0.184823159,0.627339305,7
12,0,1,2,0.386871141,0.176198881,0.627339305,7
12,1,1,2,0.534635052,0.168759472,0.627339305,7
12,0,0,1,0.446494506,0.191882078,0.627339305,7
12,0,0,1,0.433341053,0.17589248,0.627339305,7
12,0,0,3,0.467831024,0.176149865,0.627339305,7
12,0,0,2,0.445361277,0.199974355,0.627339305,7
12,0,0,3,0.382790533,0.21649945,0.627339305,7
12,0,0,3,0.403057344,0.215614294,0.627339305,7
12,0,0,2,0.485414373,0.184341613,0.627339305,7
12,1,1,1,0.718280631,0.207801358,0.627339305,7
12,0,0,2,0.669160183,0.176022031,0.627339305,7
12,0,0,2,0.54361148,0.176508691,0.627339305,7
12,1,1,1,0.510535131,0.20031878,0.627339305,7
12,0,0,1,0.716697252,0.160186531,0.627339305,8
12,1,1,1,0.469316791,0.184093108,0.627339305,8
12,1,1,1,0.623781325,0.176006879,0.627339305,8
12,1,1,2,0.420079371,0.191456672,0.627339305,8
12,0,0,2,0.438694424,0.1836269,0.627339305,8
12,1,1,2,0.392765639,0.176344485,0.627339305,8
12,1,1,2,0.446391172,0.16793198,0.627339305,8
12,0,0,2,0.505203064,0.174856169,0.627339305,8
12,0,0,2,0.408933394,0.183497206,0.627339305,8
12,0,1,1,0.371837419,0.176029577,0.627339305,8
12,0,0,2,0.400990304,0.192165917,0.627339305,8
12,0,0,2,0.396849666,0.159653523,0.627339305,8
12,1,1,1,0.433626231,0.184001599,0.627339305,8
12,0,0,2,0.396226823,0.168354061,0.627339305,8
12,1,1,1,0.369752116,0.168293542,0.627339305,8
12,1,1,2,0.350986378,0.184098386,0.627339305,8
12,0,0,2,0.47666484,0.176320655,0.627339305,8
12,1,1,1,0.510405613,0.192398003,0.627339305,8
12,0,0,2,0.422269809,0.176029858,0.627339305,8
12,1,1,1,0.466271085,0.18290646,0.627339305,8
12,1,1,1,0.483853478,0.191100887,0.627339305,8
12,1,1,2,0.531771598,0.168280241,0.627339305,8
12,0,1,2,0.515497727,0.184007004,0.627339305,8
12,1,1,2,0.475777235,0.199670154,0.627339305,8
12,1,1,3,0.451376539,0.200208888,0.627339305,8
12,1,1,3,0.509031726,0.183506289,0.627339305,8
12,1,1,3,0.429088045,0.199385613,0.627339305,8
12,1,1,4,0.367384267,0.191546653,0.627339305,8
12,1,1,3,0.403881854,0.175126018,0.627339305,8
12,0,0,2,0.671955728,0.288155741,0.627339305,8
12,0,0,2,0.494422133,0.174718849,0.627339305,8
12,1,1,2,0.63113609,0.176265729,0.627339305,8
12,1,1,2,0.506242851,0.208476644,0.627339305,8
12,0,0,3,0.625840685,0.223963388,0.627339305,8
12,1,1,3,0.460315995,0.19105177,0.627339305,8
12,1,1,3,0.501762666,0.215160813,0.627339305,8
12,1,1,4,0.444434134,0.208180053,0.627339305,8
12,0,1,1,0.446084675,0.392565905,0.627339305,8
12,0,0,2,0.464638995,0.176712594,0.627339305,8
12,1,1,1,0.459187849,0.183194579,0.627339305,8
12,1,1,3,0.628376356,0.191687289,0.627339305,8
12,1,1,3,0.455824388,0.199731503,0.627339305,8
12,0,1,1,0.433771849,0.871784785,0.627339305,8
12,1,1,3,0.754423315,0.21686679,0.627339305,8
12,0,0,3,0.456688348,0.185050693,0.627339305,8
12,0,0,3,0.314983943,0.175944417,0.627339305,8
12,1,1,1,0.449199226,0.168531219,0.627339305,8
12,0,0,3,0.387999256,0.183969092,0.627339305,8
12,0,0,2,0.408907347,0.167850354,0.627339305,8
12,1,1,3,0.372965669,0.175401917,0.627339305,8
12,1,1,4,0.442610292,0.191130897,0.627339305,8
12,1,1,4,0.363717308,0.184699509,0.627339305,8
12,1,1,3,0.47352722,0.200657542,0.627339305,8
12,1,1,4,0.345937545,0.207560981,0.627339305,8
12,1,1,3,0.383556876,0.191143449,0.627339305,8
12,1,1,4,0.347524459,0.206959602,0.627339305,8
12,1,1,4,0.424051535,0.21663897,0.627339305,8
12,0,0,3,0.762350614,0.231721595,0.627339305,8
12,1,1,3,0.59865074,0.19974217,0.627339305,8
12,0,0,3,0.418670211,0.191810114,0.627339305,8
12,1,1,3,0.454320044,0.207697891,0.627339305,8
12,0,0,4,0.566307649,0.20003592,0.627339305,8
12,1,1,4,0.435469662,0.257039065,0.627339305,8
12,1,1,3,0.484311095,0.199861916,0.627339305,8
12,1,1,4,0.380427368,0.200380184,0.627339305,8
12,0,0,3,0.551832294,0.215973067,0.627339305,8
12,0,0,2,0.445136033,0.200761125,0.627339305,8
12,1,1,3,0.47170163,0.199431501,0.627339305,8
12,1,1,4,0.439679714,0.22495212,0.627339305,8
12,1,1,3,0.441382413,0.191701922,0.627339305,8
12,0,0,3,0.474884631,0.192331865,0.627339305,8
12,1,1,3,0.540008167,0.199922781,0.627339305,8
12,0,0,2,0.458507328,0.19948374,0.627339305,8
12,0,0,2,0.482819847,0.191627168,0.627339305,8
12,0,0,2,0.515148462,0.208039341,0.627339305,8
12,1,1,1,0.530689643,0.215086163,0.627339305,8
12,1,1,2,0.544391344,0.224396667,0.627339305,8
12,1,1,2,0.485239301,0.191878053,0.627339305,8
12,1,1,2,0.453152162,0.200963783,0.627339305,8
12,1,1,1,0.711401428,0.200303518,0.627339305,8
12,1,1,3,0.470717577,0.209288068,0.627339305,8
12,1,1,2,0.576273531,0.199174582,0.627339305,8
12,0,0,2,0.661049905,0.17521173,0.627339305,8
12,0,0,1,0.487049559,0.176719236,0.627339305,8
12,0,0,1,0.464063216,0.176271822,0.627339305,8
12,0,0,1,0.409574539,0.135880801,0.627339305,8
12,0,0,1,0.423143432,0.15268067,0.627339305,8
12,0,0,1,0.411399581,0.191764174,0.627339305,8
12,0,0,1,0.438577651,0.192406327,0.627339305,8
12,1,1,2,0.689234603,0.207958943,0.627339305,8
12,0,0,2,0.545805455,0.199457759,0.627339305,8
12,1,1,1,0.559480799,0.183994657,0.627339305,8
12,1,1,1,0.453167203,0.18447205,0.627339305,8
12,1,1,1,0.366945119,0.168234994,0.627339305,8
12,1,1,1,0.396650988,0.184372287,0.627339305,8
12,1,1,2,0.425765117,0.174718858,0.627339305,8
12,0,0,2,0.357120639,0.175352876,0.627339305,8
12,1,1,2,0.418368346,0.167465522,0.627339305,8
12,0,0,2,0.390116378,0.17664671,0.627339305,8
12,1,1,1,0.41037663,0.16908735,0.627339305,8
12,0,0,2,0.482956219,0.223556914,0.627339305,9
12,1,1,1,0.514363853,0.176779055,0.627339305,9
12,0,0,1,0.498433959,0.160163644,0.627339305,9
12,1,1,1,0.539227468,0.183986584,0.627339305,9
12,1,1,1,0.578979283,0.175703818,0.627339305,9
12,0,0,2,0.416696395,0.176713802,0.627339305,9
12,0,0,2,0.379950555,0.16019655,0.627339305,9
12,1,1,1,0.777502771,0.184210659,0.627339305,9
12,0,0,1,0.376534927,0.159292346,0.627339305,9
12,0,0,1,0.453646804,0.151857759,0.627339305,9
12,1,1,2,0.600703639,0.160378079,0.627339305,9
12,1,1,2,0.566873611,0.167325784,0.627339305,9
12,0,0,3,0.581329732,0.168292446,0.627339305,9
12,0,0,3,0.53885493,0.199931614,0.627339305,9
12,0,0,2,0.41820119,0.175542224,0.627339305,9
12,1,1,3,0.49313489,0.191789207,0.627339305,9
12,0,0,2,0.532891162,0.136968917,0.627339305,9
12,1,1,2,0.639103903,0.214968947,0.627339305,9
12,1,1,2,0.584929054,0.167578846,0.627339305,9
12,1,0,3,0.582415291,0.152659035,0.627339305,9
12,1,1,3,0.4539237,0.183830585,0.627339305,9
12,1,0,3,0.391967782,0.167609918,0.627339305,9
12,0,0,3,0.395968585,0.168114053,0.627339305,9
12,1,1,3,0.424483034,0.199637523,0.627339305,9
12,0,0,3,0.403439097,0.175087787,0.627339305,9
12,1,1,3,0.358401073,0.184760887,0.627339305,9
12,0,0,3,0.331435413,0.167920936,0.627339305,9
12,1,1,3,0.354630878,0.144935091,0.627339305,9
12,0,0,3,0.345276739,0.160954656,0.627339305,9
12,0,0,2,0.408550933,0.160796207,0.627339305,9
12,1,0,1,0.356975215,0.14407337,0.627339305,9
12,0,0,1,0.372494492,0.151928806,0.627339305,9
12,0,0,1,0.44271534,0.143356691,0.627339305,9
12,0,0,1,0.430831584,0.151170291,0.627339305,9
12,0,0,1,0.354542064,0.144394254,0.627339305,9
12,1,1,2,0.432874601,0.13654012,0.627339305,9
12,0,0,1,0.293860455,0.151531475,0.627339305,9
12,1,1,2,0.390369286,0.159615122,0.627339305,9
12,1,0,1,0.267118815,0.176167602,0.627339305,9
12,1,1,2,0.293030476,0.167569221,0.627339305,9
12,1,1,2,0.429300067,0.159340801,0.627339305,9
12,0,0,1,0.536066198,0.185014258,0.627339305,9
12,1,1,1,0.447386082,0.168962073,0.627339305,9
12,0,0,1,0.522345464,0.167638266,0.627339305,9
12,0,0,2,0.475384018,0.175034305,0.627339305,9
12,0,0,1,0.412368896,0.160810472,0.627339305,9
12,1,1,1,0.689213679,0.176180174,0.627339305,9
12,1,1,1,0.530356264,0.168604941,0.627339305,9
12,0,0,2,0.402561229,0.168477735,0.627339305,9
12,0,0,2,0.447171319,0.184079965,0.627339305,9
12,1,1,1,0.448698819,0.184470727,0.627339305,9
12,0,0,2,0.29122312,0.18401398,0.627339305,9
12,1,1,1,0.403214416,0.167789814,0.627339305,9
12,1,1,1,0.367594549,0.176061887,0.627339305,9
12,0,0,2,0.460408633,0.152369121,0.627339305,9
12,0,0,2,0.343241418,0.176326274,0.627339305,9
12,1,0,2,0.277985993,0.176329287,0.627339305,9
12,0,0,2,0.326613156,0.184850294,0.627339305,9
12,1,1,3,0.524709972,0.176202363,0.627339305,9
12,0,0,3,0.477059602,0.191718277,0.627339305,9
12,1,1,3,0.437668202,0.192671225,0.627339305,9
12,1,1,3,1.239785052,0.176653909,0.627339305,9
12,1,1,3,0.445944136,0.175633315,0.627339305,9
12,0,0,3,0.352394279,0.18400284,0.627339305,9
12,1,1,3,0.279237655,0.167142611,0.627339305,9
12,0,0,3,0.271262168,0.143752037,0.627339305,9
12,0,1,3,0.280708405,0.201014387,0.627339305,9
12,0,0,3,0.27252737,0.16016487,0.627339305,9
12,0,0,3,0.257809111,0.184682795,0.627339305,9
12,1,1,3,0.41108589,0.17554037,0.627339305,9
12,0,0,3,0.246857718,0.176819462,0.627339305,9
12,1,1,3,0.361495766,0.191232667,0.627339305,9
12,1,1,2,0.357977894,0.175675407,0.627339305,9
12,1,1,2,0.267936391,0.160563202,0.627339305,9
12,1,1,1,0.316909358,0.176997563,0.627339305,9
12,0,1,1,0.324052851,0.20763635,0.627339305,9
12,1,1,2,0.362260689,0.167685222,0.627339305,9
12,1,1,3,0.343228402,0.168540865,0.627339305,9
12,1,1,3,0.310622692,0.175185448,0.627339305,9
12,0,0,2,0.573218054,0.224589506,0.627339305,9
12,1,1,2,0.450313843,0.183101186,0.627339305,9
12,0,0,2,0.46080663,0.175330711,0.627339305,9
12,1,1,2,0.358359915,0.17655758,0.627339305,9
12,1,1,2,0.443540625,0.160316683,0.627339305,9
12,0,0,2,0.447036177,0.18394193,0.627339305,9
12,1,1,1,0.417694829,0.184538141,0.627339305,9
12,1,1,1,0.421467236,0.183829493,0.627339305,9
12,1,1,1,0.368858374,0.191720219,0.627339305,9
12,1,1,1,0.349357726,0.192208214,0.627339305,9
12,1,1,2,0.362739227,0.158964883,0.627339305,9
12,0,0,2,0.520224996,0.176951718,0.627339305,9
12,1,1,2,0.376125347,0.176629957,0.627339305,9
12,1,1,2,0.381858329,0.175212267,0.627339305,9
12,0,0,2,0.410970818,0.175779065,0.627339305,9
12,0,0,1,0.366902642,0.17588166,0.627339305,9
12,0,0,1,0.436476491,0.176095827,0.627339305,9
12,1,1,2,0.398829776,0.175844767,0.627339305,9
12,1,1,1,0.386008866,0.19254828,0.627339305,9
12,1,1,1,0.383133291,0.191734883,0.627339305,9
12,0,0,2,0.370700358,0.184301446,0.627339305,9
12,1,1,1,0.837434753,0.176693002,0.627339305,10
12,0,0,2,0.425805625,0.175969437,0.627339305,10
12,1,1,1,0.422033043,0.18376375,0.627339305,10
12,1,1,1,0.432592676,0.184222673,0.627339305,10
12,0,0,2,0.387370935,0.184838056,0.627339305,10
12,1,1,1,0.399856146,0.191860915,0.627339305,10
12,1,1,1,0.412045109,0.175123102,0.627339305,10
12,0,0,2,0.391613014,0.176660389,0.627339305,10
12,0,0,2,0.396003204,0.183676523,0.627339305,10
12,0,0,2,0.384786613,0.183416423,0.627339305,10
12,0,0,3,0.364280218,0.18405793,0.627339305,10
12,0,0,2,0.306299747,0.223118648,0.627339305,10
12,1,0,3,0.295107127,0.200779356,0.627339305,10
12,0,0,3,0.382851217,0.167330777,0.627339305,10
12,0,0,3,0.292308706,0.183954774,0.627339305,10
12,1,1,3,0.611733171,0.063064566,0.627339305,10
12,1,1,3,0.460430235,0.167409035,0.627339305,10
12,1,1,4,0.342093251,0.191505915,0.627339305,10
12,0,0,3,0.499500714,0.176005359,0.627339305,10
12,0,0,3,0.364565899,0.200043483,0.627339305,10
12,1,1,3,0.472376201,0.168193403,0.627339305,10
12,0,0,3,0.274317943,0.192488249,0.627339305,10
12,0,0,3,0.410286458,0.167718522,0.627339305,10
12,1,1,3,0.390619006,0.199901019,0.627339305,10
12,1,1,3,0.401890806,0.216460799,0.627339305,10
12,1,1,2,0.364927175,0.184116657,0.627339305,10
12,1,1,2,0.337832985,0.168135114,0.627339305,10
12,0,0,2,0.448139954,0.168422674,0.627339305,10
12,1,0,2,0.268139995,0.191828174,0.627339305,10
12,1,1,1,0.355790424,0.200122825,0.627339305,10
12,1,1,2,0.392761704,0.18434028,0.627339305,10
12,0,0,2,0.405275955,0.183147591,0.627339305,10
12,0,0,2,0.385183299,0.175181534,0.627339305,10
12,1,1,1,0.436855624,0.184842799,0.627339305,10
12,0,0,2,0.400142124,0.184650097,0.627339305,10
12,1,1,2,0.332299019,0.184076236,0.627339305,10
12,0,0,2,0.378915305,0.184068895,0.627339305,10
12,1,1,2,0.447564247,0.167816208,0.627339305,10
12,0,0,2,0.425348799,0.192810688,0.627339305,10
12,1,1,2,0.437108619,0.183538763,0.627339305,10
12,0,0,1,0.359126401,0.191670876,0.627339305,10
12,0,0,1,0.436443934,0.192595937,0.627339305,10
12,1,1,1,0.454664825,0.191963907,0.627339305,10
12,0,0,2,0.440765235,0.184239901,0.627339305,10
12,1,1,2,0.410752004,0.175247904,0.627339305,10
12,1,1,2,0.445844507,0.192311417,0.627339305,10
12,0,0,2,0.520929505,0.191567529,0.627339305,10
12,0,0,2,0.391830244,0.184183924,0.627339305,10
12,0,0,1,0.38798918,0.183865101,0.627339305,10
12,1,1,1,0.424528262,0.175750825,0.627339305,10
12,1,1,1,0.340191911,0.175306496,0.627339305,10
12,1,1,3,0.378398192,0.183670652,0.627339305,10
12,1,1,3,0.310764827,0.192352556,0.627339305,10
12,0,1,3,0.277744403,0.375903317,0.627339305,10
12,1,1,3,0.4156421,0.183243967,0.627339305,10
12,1,1,3,0.394743068,0.183727053,0.627339305,10
12,1,1,2,0.294214058,0.15983656,0.627339305,10
12,0,0,2,0.423495143,0.18314955,0.627339305,10
12,1,1,2,0.43428637,0.168000316,0.627339305,10
12,0,0,3,0.550736667,0.167355857,0.627339305,10
12,1,1,3,0.421171854,0.191862376,0.627339305,10
12,1,1,3,0.352093034,0.175935955,0.627339305,10
12,0,0,3,0.549867144,0.184291522,0.627339305,10
12,1,1,3,0.572862953,0.191307678,0.627339305,10
12,1,1,3,0.410164353,0.175123331,0.627339305,10
12,0,0,3,0.406047228,0.175134592,0.627339305,10
12,1,1,3,0.386102706,0.199196914,0.627339305,10
12,0,0,3,0.357515521,0.200154006,0.627339305,10
12,0,0,3,0.410060934,0.191575564,0.627339305,10
12,1,1,3,0.365643014,0.199431458,0.627339305,10
12,1,1,3,0.474784585,0.175316798,0.627339305,10
12,1,1,3,0.43573804,0.168431051,0.627339305,10
12,1,1,3,0.310629246,0.215856471,0.627339305,10
12,0,0,2,0.373326161,0.191408223,0.627339305,10
12,1,1,1,0.385215191,0.208157379,0.627339305,10
12,1,0,2,0.412445422,0.224307442,0.627339305,10
12,1,1,1,0.430711289,0.208143167,0.627339305,10
12,0,0,2,0.504660697,0.192922386,0.627339305,10
12,0,0,1,0.433561572,0.198996916,0.627339305,10
12,0,0,1,0.475540735,0.199288999,0.627339305,10
12,0,0,1,0.451595657,0.191543364,0.627339305,10
12,1,1,1,0.445310972,0.184347397,0.627339305,10
12,1,1,1,0.398745552,0.192437097,0.627339305,10
12,1,1,1,0.53832743,0.175691278,0.627339305,10
12,0,0,2,0.47437249,0.190953772,0.627339305,10
12,0,0,2,0.442315622,0.184476347,0.627339305,10
12,0,0,2,0.492561463,0.175992162,0.627339305,10
12,0,0,2,0.462534006,0.183571212,0.627339305,10
12,1,1,1,0.423032364,0.200841578,0.627339305,10
12,0,0,2,0.489134666,0.184531672,0.627339305,10
12,0,0,2,0.361661533,0.192605698,0.627339305,10
12,0,0,2,0.359335212,0.192116305,0.627339305,10
12,0,0,1,0.460204255,0.199548878,0.627339305,10
12,1,1,2,0.469272497,0.207579706,0.627339305,10
12,0,0,1,0.37353838,0.208300798,0.627339305,10
12,0,0,1,0.450090918,0.207142529,0.627339305,10
12,0,0,1,0.378441627,0.224882919,0.627339305,10
12,0,0,1,0.342591193,0.191642439,0.627339305,10
12,1,1,2,0.547754115,0.176350006,0.627339305,10
12,0,0,1,0.425847608,0.192923359,0.627339305,10
13,0,0,3,0.822376111,0.359669061,0.05755118,1
13,0,0,2,0.860394257,0.392454817,0.05755118,1
13,0,0,3,0.768298217,0.272366102,0.05755118,1
13,1,1,1,0.868110634,0.390961715,0.05755118,1
13,0,0,3,0.830924291,0.351429444,0.05755118,1
13,1,1,1,1.173700254,0.271122559,0.05755118,1
13,0,0,2,1.22577443,0.264580193,0.05755118,1
13,0,0,1,0.709046252,0.327854757,0.05755118,1
13,1,1,1,0.94441322,0.272762618,0.05755118,1
13,0,0,4,0.741940151,0.447840922,0.05755118,1
13,1,1,4,1.179489502,0.312062355,0.05755118,1
13,0,0,1,0.966322121,0.320845137,0.05755118,1
13,1,1,1,0.817448507,0.320111643,0.05755118,1
13,1,1,2,0.922157472,0.327671971,0.05755118,1
13,1,0,2,0.94090676,0.344516919,0.05755118,1
13,0,0,3,0.77639084,0.280164209,0.05755118,1
13,0,1,3,1.002932479,0.456007145,0.05755118,1
13,0,1,3,0.895171025,0.303434436,0.05755118,1
13,1,1,3,0.996774329,0.271827585,0.05755118,1
13,1,1,3,0.808224284,0.255269693,0.05755118,1
13,0,0,3,0.794621496,0.271704953,0.05755118,1
13,1,1,4,0.78159889,0.399434892,0.05755118,1
13,0,0,4,0.827482153,0.239520217,0.05755118,1
13,1,1,1,0.861605461,0.29700769,0.05755118,1
13,0,0,1,0.980716139,0.280778595,0.05755118,1
13,0,0,1,0.841100467,0.271737642,0.05755118,1
13,0,0,2,0.904809021,0.265072586,0.05755118,1
13,0,0,3,0.863975492,0.304569427,0.05755118,1
13,0,1,2,0.895350101,0.312385342,0.05755118,1
13,0,0,3,0.716184646,0.264111463,0.05755118,1
13,0,1,2,0.850225559,0.276612577,0.05755118,1
13,1,1,1,0.673723507,0.312526723,0.05755118,1
13,1,1,3,0.935829741,0.655974475,0.05755118,1
13,1,0,1,0.935218809,0.38400338,0.05755118,1
