Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Trial_in_block
28,2,1,0.8,0.96,0.942,76
28,1,1,0.8,1.548,1.175,77
28,2,2,0.9,0.917,0.195,78
28,2,2,1,1.041,0.15,79
28,1,2,1,2.916,0.219,80
28,1,1,0.6,1.961,0.166,81
28,2,2,1,1.109,0.488,82
28,2,2,0.8,1.929,13.513,83
28,1,1,0.6,1.278,0.755,84
28,2,2,0.9,0.954,0.711,85
28,1,1,0.9,0.854,0.438,86
28,1,1,0.9,1.103,0.105,87
28,2,2,1,1.261,0.24,88
28,1,1,0.6,2.449,0.183,89
28,2,2,0.8,1.517,0.123,90
28,1,2,0.9,0.905,0.099,91
28,1,2,1,1.474,0.343,92
28,2,2,0.9,3.302,0.609,93
28,1,1,1,1.122,0.215,94
28,1,2,0.6,3.049,0.657,95
28,2,2,1,0.967,0.152,96
28,2,2,0.6,1.483,0.48,97
28,2,2,0.7,1.436,0.106,98
28,2,2,0.8,0.877,0.146,99
28,1,1,0.9,1.178,0.182,100
28,1,1,0.7,1.477,0.226,1
28,1,1,0.6,1.345,0.163,2
28,1,1,0.7,1.791,0.322,3
28,2,2,0.9,1.585,0.139,4
28,2,2,1,0.807,0.199,5
28,2,1,0.7,1.208,0.456,6
28,1,1,0.5,2.1,0.199,7
28,1,1,0.6,1.709,0.56,8
28,1,2,0.8,0.98,0.822,9
28,2,2,0.9,0.698,0.349,10
28,2,2,1,0.944,0.675,11
28,1,1,0.7,1.127,1.687,12
28,2,2,0.9,0.944,0.851,13
28,2,1,0.6,1.367,0.503,14
28,1,1,0.6,1.16,1.182,15
28,1,2,0.8,1.487,0.151,16
28,2,2,0.9,0.747,0.397,17
28,1,1,1,0.892,0.14,18
28,1,2,1,1.178,0.253,19
28,2,1,0.8,1.225,0.411,20
28,2,2,1,0.753,0.279,21
28,1,1,0.9,1.005,0.573,22
28,1,1,1,1.126,0.854,23
28,2,2,1,0.797,0.17,24
28,2,2,1,0.896,0.161,25
28,1,1,0.8,2.009,0.53,26
28,2,2,0.9,1.088,0.2,27
28,1,1,0.6,1.302,0.721,28
28,2,2,0.9,0.839,0.837,29
28,1,1,0.8,1.043,0.409,30
28,2,1,0.8,0.77,0.689,31
28,2,2,1,0.973,0.205,32
28,2,2,0.6,0.998,1.308,33
28,2,2,1,0.746,0.141,34
28,1,1,0.7,1.331,0.667,35
28,1,1,0.6,1.215,0.759,36
28,1,1,0.5,1.36,0.302,37
28,2,2,0.6,1.244,0.682,38
28,1,1,0.7,0.864,0.291,39
28,2,2,1,0.884,0.641,40
28,1,1,0.8,1.324,1.111,41
28,2,2,0.9,0.849,0.105,42
28,1,1,0.7,1.007,0.559,43
28,1,1,0.6,1.466,0.656,44
28,2,2,0.9,0.972,0.476,45
28,1,1,0.6,1.202,1.096,46
28,2,2,1,1.062,0.289,47
28,2,1,0.6,1.746,0.109,48
28,2,2,1,1.046,0.19,49
28,1,1,0.5,1.572,0.308,50
28,1,2,0.8,1.741,0.568,51
28,2,1,0.7,2.343,0.01,52
28,1,1,0.7,2.41,0.043,53
28,2,2,0.8,0.977,0.201,54
28,1,1,0.9,0.941,0.255,55
28,1,1,0.7,1.48,0.462,56
28,1,1,0.6,1.697,0.354,57
28,2,1,0.6,1.381,0.784,58
28,2,2,0.9,1.332,0.5,59
28,1,1,0.6,2.266,0.939,60
28,2,2,0.7,1.42,0.239,61
28,1,1,0.6,1.624,0.163,62
28,2,2,1,2.253,0.052,63
28,2,2,0.8,1.347,0.565,64
28,1,1,0.6,1.196,0.473,65
28,1,1,0.7,0.949,0.279,66
28,1,2,1,1.321,1.022,67
28,2,2,1,1.309,0.287,68
28,2,2,1,0.934,0.206,69
28,2,2,0.9,1.18,0.655,70
28,2,1,1,0.979,0.19,71
28,1,1,1,1.361,0.335,72
28,2,2,0.8,1.749,0.464,73
28,1,1,0.9,1.334,1.095,74
28,1,2,0.9,1.24,0.101,75
28,2,2,1,1.025,0.139,76
28,1,2,0.8,1.583,0.163,77
28,1,1,0.7,2.889,0.759,78
28,1,1,0.9,0.983,0.322,79
28,1,1,0.5,1.675,0.817,80
28,2,2,1,1.026,0.133,81
28,2,2,0.7,2.743,0.239,82
28,1,1,0.6,1.679,0.269,83
28,2,2,0.9,1.304,0.227,84
28,2,2,1,0.956,0.217,85
28,1,1,1,1.314,0.207,86
28,2,2,1,0.782,0.088,87
28,1,1,0.8,1.442,0.311,88
28,2,1,0.7,1.488,0.288,89
28,1,1,0.6,1.913,1.039,90
28,2,2,1,1.285,0.197,91
28,2,2,0.9,1.604,0.089,92
28,1,1,0.6,0.962,0.463,93
28,2,2,0.9,0.977,0.393,94
28,1,1,0.8,0.986,0.229,95
28,1,2,1,0.811,0.131,96
28,2,2,0.9,1.07,0.201,97
28,2,1,0.6,1.018,0.434,98
28,1,1,0.7,2.889,0.94,99
28,2,2,1,0.725,0.077,100
28,1,2,1,0.342,0,101
28,2,2,0.8,1.377,0.842,102
28,2,2,0.7,1.414,0.822,103
28,1,1,0.6,1.252,0.508,104
28,2,2,1,0.685,0.613,105
28,2,2,1,0.873,0.054,106
28,1,1,0.7,1.629,0.432,107
28,1,1,0.9,0.875,0.873,108
28,1,1,1,0.812,0.252,109
29,1,2,0.7,2.037,0.379,1
29,2,1,0.5,1.39,0.449,2
29,1,1,0.8,1.293,0.301,3
29,1,1,1,1.974,0.287,4
29,2,2,0.9,1.3,0.455,5
29,1,1,1,1.83,0.305,6
29,2,2,1,1.314,0.319,7
29,2,2,0.5,1.862,0.337,8
29,2,2,1,1.266,0.381,9
29,2,2,0.6,2.226,0.713,10
29,2,1,0.6,2.279,0.477,11
29,1,2,0.6,1.521,0.511,12
29,1,1,0.7,1.429,0.552,13
29,1,1,0.5,1.473,0.439,14
29,1,1,0.9,1.307,0.366,15
29,2,1,0.9,1.489,0.305,16
29,2,1,0.9,2.343,0.355,17
29,1,2,0.7,2.094,0.407,18
29,2,2,1,1.314,0.576,19
29,2,2,0.9,1.542,0.865,20
29,2,2,0.8,2.226,0.392,21
29,1,1,0.9,1.367,0.455,22
29,1,1,1,1.502,0.432,23
29,1,1,0.7,1.735,0.943,24
29,1,1,0.7,1.843,0.393,25
29,1,1,0.5,1.57,0.427,26
29,2,1,0.5,1.35,0.385,27
29,2,1,0.5,1.276,0.442,28
29,1,1,0.5,2.067,0.574,29
29,2,2,0.5,1.837,0.627,30
29,2,2,0.8,1.313,0.383,31
29,1,1,0.9,1.229,0.447,32
29,1,1,0.9,1.715,0.529,33
29,2,2,0.9,1.266,0.373,34
29,1,1,0.9,1.35,0.665,35
29,1,2,0.5,1.794,0.488,36
29,2,2,0.9,1.43,0.329,37
29,1,1,0.8,1.522,0.455,38
29,2,1,0.5,1.694,0.382,39
29,2,1,0.5,1.932,0.389,40
29,2,1,0.5,2.543,0.473,41
29,1,1,0.8,1.426,0.405,42
29,1,1,0.7,1.406,0.446,43
29,1,1,0.7,1.229,0.4,44
29,1,1,0.7,1.731,0.388,45
29,2,2,0.9,1.532,1.141,46
29,2,2,1,1.264,0.452,47
29,2,2,1,2.106,0.613,48
29,2,2,0.9,1.398,0.772,49
29,2,2,1,1.487,0.648,50
29,2,1,0.8,2.006,0.487,51
29,1,1,0.8,1.774,0.534,52
29,2,1,0.5,1.602,0.439,53
29,1,1,0.5,1.283,0.625,54
29,1,2,0.5,2.111,0.37,55
29,1,1,0.6,1.541,0.488,56
29,1,2,0.6,1.348,0.263,57
29,1,1,0.7,1.365,0.909,58
29,2,2,0.6,1.823,0.41,59
29,2,2,0.5,1.76,0.477,60
29,2,2,1,1.218,0.417,61
29,1,1,0.5,1.843,0.505,62
29,1,1,0.5,1.735,0.559,63
29,2,2,0.7,1.56,0.597,64
29,2,2,0.9,1.188,0.391,65
29,1,1,1,1.581,3.792,66
29,2,2,0.9,1.17,0.434,67
29,1,1,0.9,1.353,0.351,68
29,2,2,0.9,1.239,0.485,69
29,1,1,0.9,1.177,0.257,70
29,1,1,1,1.113,0.391,71
29,2,2,1,1.198,0.307,72
29,1,1,1,1.092,0.38,73
29,1,1,1,1.419,0.301,74
29,2,1,0.5,1.99,0.353,75
29,2,2,0.8,1.374,0.774,76
29,2,1,0.5,1.385,0.284,77
29,2,2,0.8,2.383,0.438,78
29,1,1,0.9,1.266,0.332,79
29,1,2,0.7,1.747,0.43,80
29,2,2,0.6,1.535,0.511,81
29,2,2,0.7,1.274,0.336,82
29,1,2,0.8,1.116,0.369,83
29,1,1,0.5,1.21,0.411,84
29,1,1,0.8,1.766,0.351,85
29,2,2,0.9,1.242,0.344,86
29,2,1,1,2.303,0.556,87
29,1,1,0.8,1.592,0.197,88
29,2,1,0.5,1.436,0.329,89
29,2,1,0.7,1.552,0.518,90
29,1,2,0.8,1.131,0.468,91
29,1,1,0.8,1.788,0.224,92
29,1,2,0.5,1.692,0.189,93
29,2,2,0.8,1.303,0.25,94
29,1,1,0.5,1.478,0.252,95
29,2,1,0.5,1.263,0.282,96
29,1,1,0.5,1.2,0.286,97
29,2,2,0.8,1.188,0.231,98
29,1,1,0.6,1.403,0.56,99
29,1,2,0.5,1.073,0.55,100
29,2,2,0.9,1.226,0.445,101
29,2,1,0.5,1.96,0.494,1
29,1,1,0.8,1.407,0.431,2
29,2,2,0.8,1.176,0.313,3
29,2,2,1,1.108,0.383,4
29,1,1,0.8,1.221,0.44,5
29,1,2,0.5,1.112,0.23,6
29,2,2,0.5,1.548,0.295,7
29,1,1,0.9,1.541,0.337,8
29,2,2,0.5,1.25,0.362,9
29,2,1,0.6,1.579,0.83,10
29,1,1,0.6,1.604,0.316,11
29,1,1,0.8,0.979,1.142,12
29,1,2,0.9,1.626,0.453,13
29,1,1,0.7,3.756,0.408,14
29,2,2,0.9,1.213,0.357,15
29,2,2,0.8,1.372,0.572,16
29,2,1,0.8,1.301,0.352,17
29,2,1,0.6,1.246,0.383,18
29,1,1,0.6,0.923,0.317,19
29,2,2,0.6,1.071,0.297,20
29,2,2,0.9,1.276,0.618,21
29,1,2,0.9,1.131,0.291,22
29,2,2,0.9,0.874,0.327,23
29,1,2,1,1.142,0.424,24
29,2,2,1,0.967,0.471,25
29,1,1,0.5,1.418,0.429,26
29,1,2,0.6,1.023,0.441,27
29,1,2,0.5,1.424,0.355,28
29,2,2,0.9,1.553,0.382,29
29,2,2,0.5,1.884,0.316,30
29,2,1,0.5,1.749,0.313,31
29,1,2,0.6,1.397,0.625,32
29,1,1,0.5,1.35,0.36,33
29,2,2,0.5,1.257,0.306,34
29,1,1,0.8,1.416,0.472,35
29,2,2,0.9,1.447,0.303,36
29,2,2,0.5,1.432,0.445,37
29,2,2,0.9,1.466,0.285,38
29,2,1,0.5,1.664,0.363,39
29,1,1,0.5,1.612,0.348,40
29,1,2,0.6,1.559,0.581,41
29,1,1,0.5,1.435,0.713,42
29,1,1,0.5,1.269,0.512,43
29,1,1,0.5,1.254,0.43,44
29,2,1,0.5,1.636,0.282,45
29,2,1,0.5,1.339,0.342,46
29,2,2,0.7,1.162,0.375,47
29,1,1,0.7,1.117,0.627,48
29,2,2,0.7,2.001,0.335,49
29,1,1,0.5,1.392,0.358,50
29,1,1,0.8,1.452,0.332,51
29,1,1,0.9,1.171,0.339,52
29,1,1,0.9,1.447,0.335,53
29,2,2,0.9,1.631,0.293,54
29,1,1,0.5,2.126,0.271,55
29,2,1,0.5,1.346,0.381,56
29,1,1,0.9,0.985,0.38,57
29,2,1,0.9,1.778,0.269,58
29,2,2,1,0.848,0.977,59
29,2,2,1,1.269,0.256,60
29,2,2,1,1.411,0.267,61
29,2,1,0.9,1.361,0.295,62
29,1,1,0.5,1.648,0.304,63
29,1,1,0.7,1.63,0.409,64
29,2,2,0.7,1.32,0.398,65
29,1,2,0.6,1.199,0.292,66
29,1,2,0.9,1.269,0.328,67
29,1,1,0.5,1.589,0.393,68
29,2,1,0.6,1.378,3.685,69
29,2,1,0.9,1.124,0.354,70
29,1,1,0.9,1.632,0.278,71
29,2,2,1,1.538,0.276,72
29,1,1,0.9,1.549,0.256,73
29,1,1,0.9,1.42,0.319,74
29,2,2,0.5,1.914,0.336,75
29,2,2,0.8,1.489,0.433,76
29,1,1,0.7,1.21,1.194,77
29,2,1,0.5,1.558,0.332,78
29,1,1,0.6,1.551,0.781,79
29,2,2,0.5,1.668,0.271,80
29,1,1,0.7,1.14,0.351,81
29,1,1,0.9,1.182,0.393,82
29,2,2,0.6,1.159,0.661,83
29,1,1,0.9,1.376,0.313,84
29,1,2,0.5,2.028,0.279,85
29,2,2,0.8,1.784,0.307,86
29,1,1,0.8,1.252,0.468,87
29,2,1,0.8,1.699,0.51,88
29,2,1,0.5,2.783,0.368,89
29,2,2,0.7,1.497,0.441,90
29,1,1,0.7,1.24,0.365,91
29,1,1,0.5,1.177,0.329,92
29,2,2,0.9,1.133,0.357,93
29,1,1,0.5,1.195,0.321,94
29,1,1,0.7,1.495,0.511,95
29,2,2,0.7,1.584,0.484,96
29,1,1,0.7,1.242,0.503,97
29,2,2,0.5,1.478,0.523,98
29,2,2,0.7,1.412,0.493,99
29,2,1,0.5,1.57,0.307,100
29,1,1,0.8,1.759,0.42,101
29,1,1,0.8,1.047,0.271,1
29,1,2,0.8,1.174,0.462,2
29,2,1,0.8,1.202,0.344,3
29,2,2,0.5,1.102,0.329,4
29,2,1,0.8,1.321,0.295,5
29,1,2,0.5,0.995,0.28,6
29,2,2,0.5,1.116,0.305,7
29,1,1,0.5,1.029,0.439,8
29,1,1,0.5,1.304,0.443,9
29,2,2,0.9,1.343,0.322,10
29,1,1,0.9,1.003,0.313,11
29,1,1,1,1.161,0.391,12
29,2,2,1,1.202,0.312,13
29,2,1,0.5,1.388,0.311,14
29,2,1,0.5,1.615,0.432,15
29,1,1,1,1.142,0.385,16
29,2,1,0.8,1.767,0.24,17
29,1,2,0.5,1.664,0.372,18
29,1,1,0.9,1.311,0.341,19
29,2,2,0.7,2.024,0.243,20
29,2,2,0.5,1.314,0.272,21
29,1,1,1,1.323,0.329,22
29,1,1,1,1.583,0.354,23
29,2,1,1,0.854,0.398,24
29,2,1,0.6,1.639,0.381,25
29,1,1,0.6,1.163,0.385,26
29,2,1,0.5,0.2,3.937,27
29,1,2,0.9,1.292,1.956,28
29,2,1,0.7,1.421,0.288,29
29,1,1,0.7,1.572,0.341,30
29,2,2,0.9,1.232,0.429,31
29,2,2,0.9,1.297,0.346,32
29,2,1,0.6,1.437,0.355,33
29,1,1,0.6,1.111,0.385,34
29,1,2,0.8,1.738,0.293,35
29,2,1,0.9,1.534,0.319,36
29,1,1,0.9,1.132,0.301,37
29,1,2,0.9,1.312,0.294,38
29,1,1,0.5,1.153,0.335,39
29,1,1,0.5,1.611,0.347,40
29,1,1,0.7,1.636,0.377,41
29,2,2,0.9,1.018,0.381,42
29,2,1,0.9,1.483,0.385,43
29,2,2,0.9,1.165,0.34,44
29,1,1,0.6,1.379,0.366,45
29,2,2,0.9,1.636,0.626,46
29,1,1,0.8,1.301,0.545,47
29,1,2,0.5,1.231,0.418,48
29,2,2,0.8,1.413,0.326,49
29,1,2,0.6,1.449,0.297,50
29,2,2,0.8,1.104,0.435,51
29,2,2,0.9,1.166,0.366,52
29,2,2,0.9,1.564,0.301,53
29,1,1,0.8,1.681,0.278,54
29,2,2,1,1.098,0.317,55
29,1,1,1,1.176,0.312,56
29,2,2,1,1.166,0.358,57
29,1,2,0.9,1.543,0.339,58
29,1,1,0.9,1.497,0.321,59
29,2,2,0.9,1.799,0.269,60
29,1,2,0.5,1.926,0.271,61
29,2,2,0.6,1.482,0.855,62
29,1,2,0.5,1.583,0.361,63
29,1,1,0.6,1.698,1.157,64
29,2,2,0.9,1.119,0.276,65
29,1,2,0.7,1.695,0.504,66
29,1,1,0.6,1.255,0.63,67
29,2,1,0.5,1.559,0.381,68
29,2,2,0.5,0.931,0.476,69
29,2,1,0.5,1.602,0.439,70
29,1,1,0.5,2.08,0.398,71
29,2,2,0.6,1.378,0.394,72
29,2,2,0.8,1.096,0.384,73
29,1,1,0.5,1.383,0.41,74
29,2,1,0.6,1.789,0.233,75
29,1,1,0.6,1.101,0.303,76
29,1,2,0.7,1.48,0.446,77
29,2,2,0.7,1.465,0.524,78
29,2,1,0.6,1.789,0.384,79
29,1,2,0.5,1.118,0.348,80
29,1,2,0.5,1.384,0.33,81
29,1,1,0.5,1.32,0.39,82
29,2,2,0.5,1.335,0.431,83
29,2,2,0.5,1.795,0.273,84
29,2,2,0.5,1.191,0.373,85
29,1,2,0.5,1.294,0.429,86
29,2,2,0.6,1.535,0.327,87
29,1,1,0.7,1.36,0.413,88
29,1,2,0.8,1.262,0.338,89
29,2,2,0.8,1.058,0.341,90
29,1,2,0.8,1.281,0.294,91
29,2,2,0.8,1.221,0.351,92
29,2,2,0.8,3.529,0.928,93
29,1,2,0.5,1.408,0.552,94
29,2,2,0.6,1.247,0.575,95
29,2,2,0.6,1.067,0.31,96
29,1,1,0.5,1.771,0.66,97
29,1,1,0.6,1.264,1.011,98
29,1,1,0.6,1.281,0.391,99
29,1,2,0.6,1.187,0.365,100
29,2,2,0.6,1.129,0.346,101
29,2,2,0.7,1.146,0.301,1
29,1,1,0.6,0.96,0.39,2
29,1,2,0.6,0.956,0.329,3
29,2,2,0.6,0.879,0.301,4
29,2,2,0.8,1.732,0.412,5
29,1,1,0.5,1.352,0.301,6
29,1,1,0.8,1.142,0.281,7
29,2,1,1,1.332,0.396,8
29,2,1,0.9,0.971,0.411,9
29,1,1,0.8,1.006,0.367,10
29,2,1,0.5,1.616,0.224,11
29,2,2,0.9,1.265,0.324,12
29,2,1,0.5,1.557,0.179,13
29,1,1,0.9,1.609,0.473,14
29,1,1,0.5,1.504,0.179,15
29,2,1,0.9,1.764,0.321,16
29,1,1,0.9,1.405,0.317,17
29,2,2,0.8,1.129,0.369,18
29,1,1,0.5,1.05,0.562,19
29,1,1,0.5,1.464,0.243,20
29,2,1,0.9,1.436,0.346,21
29,2,1,0.5,1.509,0.296,22
29,2,2,0.9,0.996,0.298,23
29,1,2,0.8,1.117,0.323,24
29,1,1,0.5,1.272,0.255,25
29,2,2,0.9,1.356,0.403,26
29,1,1,0.5,1.777,0.297,27
29,1,1,0.9,1.109,0.287,28
29,2,2,0.9,1.12,0.438,29
29,1,1,0.9,1.542,0.346,30
29,2,2,0.9,1.272,0.27,31
29,2,1,0.5,2.151,0.252,32
29,1,1,0.9,1.16,0.814,33
29,2,1,0.8,1.754,0.287,34
29,1,1,0.7,1.469,0.481,35
29,1,1,0.7,1.495,0.423,36
29,1,1,0.7,1.406,0.558,37
29,1,1,0.7,1.567,0.375,38
29,2,2,0.9,0.998,0.395,39
29,2,2,0.9,1.372,0.324,40
29,2,2,0.9,1.05,0.427,41
29,1,1,0.9,1.463,0.481,42
29,2,2,0.6,1.285,0.573,43
29,2,2,0.5,1.312,0.406,44
29,1,1,0.6,1.589,0.696,45
29,1,1,0.6,1.011,3.964,46
29,2,2,0.9,1.344,0.379,47
29,2,2,0.6,2.175,0.72,48
29,1,1,0.5,1.619,0.399,49
29,1,1,0.5,1.429,0.28,50
29,1,1,0.6,1.422,0.433,51
29,2,2,0.8,1.532,0.533,52
29,2,1,0.5,1.837,0.388,53
29,2,1,0.5,1.972,0.349,54
29,1,1,0.9,1.34,0.39,55
29,1,1,0.9,1.377,0.37,56
29,2,1,0.5,1.587,0.278,57
29,1,1,0.9,1.706,0.34,58
29,1,1,0.5,2.41,0.366,59
29,2,2,1,1.62,0.311,60
29,2,1,1,1.477,0.403,61
29,1,1,1,1.66,0.327,62
29,2,1,0.5,1.677,0.291,63
29,1,1,0.6,1.479,0.78,64
29,2,2,0.6,1.541,0.433,65
29,1,1,0.5,1.412,0.245,66
29,1,1,0.9,1.411,0.299,67
29,1,1,1,1.83,0.306,68
29,1,1,0.9,1.365,0.453,69
29,2,2,0.9,1.395,0.385,70
29,2,2,1,1.452,0.405,71
29,2,2,0.9,1.696,0.329,72
29,2,1,1,1.434,0.384,73
29,1,2,1,1.507,0.342,74
29,1,1,1,1.266,0.708,75
29,2,2,0.9,1.115,0.489,76
29,2,2,0.8,1.239,0.565,77
29,2,2,0.8,1.317,0.875,78
29,1,1,0.9,1.481,0.352,79
29,1,1,0.9,1.384,0.387,80
29,2,2,1,1.113,0.383,81
29,2,1,0.9,1.269,0.408,82
29,1,1,1,1.155,0.377,83
29,2,2,0.9,1.197,0.659,84
29,1,2,0.7,1.286,0.503,85
29,1,1,0.6,1.394,0.544,86
29,2,1,0.6,1.147,1.543,87
29,2,2,0.9,1.146,0.389,88
29,1,1,0.5,1.622,0.673,89
29,1,1,0.5,1.442,0.344,90
29,2,1,0.5,1.355,0.37,91
29,1,2,0.8,1.29,0.786,92
29,1,2,0.8,1.279,0.604,93
29,2,2,0.8,2.186,0.453,94
29,2,2,0.9,1.287,0.303,95
29,2,2,0.9,1.477,1.162,96
29,1,1,1,1.196,0.297,97
29,2,2,1,1.064,0.394,98
29,1,1,1,1.065,0.372,99
29,1,1,0.9,1.274,0.304,100
29,2,2,0.9,1.011,0.658,1
29,2,2,0.7,0.985,0.428,2
29,1,1,0.6,1.466,0.373,3
29,2,2,0.9,1.08,0.39,4
29,1,1,0.9,0.994,0.375,5
29,1,2,0.6,1.274,0.472,6
29,2,2,0.9,1.004,0.601,7
29,2,2,0.9,1.023,0.387,8
29,1,1,0.8,1.15,0.489,9
29,1,1,0.8,0.986,0.485,10
29,1,2,0.9,1.155,0.408,11
29,2,2,0.8,1.359,0.404,12
29,2,2,0.5,1.277,0.507,13
29,1,1,0.6,1.553,0.415,14
29,2,2,0.8,1.179,0.502,15
29,2,2,0.8,1.165,0.46,16
29,1,1,1,1.086,0.454,17
29,2,2,1,1.031,0.441,18
29,2,2,0.6,1.075,0.352,19
29,1,2,0.9,1.433,0.399,20
29,1,2,0.8,1.355,0.384,21
29,1,1,0.5,1.564,0.329,22
29,2,1,0.6,1.581,0.48,23
29,2,2,0.9,1.07,1.257,24
29,2,2,0.8,1.469,0.432,25
29,1,1,0.8,1.516,0.337,26
29,2,1,0.9,1.335,0.432,27
29,1,2,0.6,1.385,0.404,28
29,1,1,0.6,1.653,0.341,29
29,2,2,0.5,1.403,0.443,30
29,1,2,0.5,1.375,0.463,31
29,1,1,0.9,1.293,0.542,32
29,2,1,0.5,1.303,0.362,33
29,1,1,0.9,1.44,0.725,34
29,2,2,0.5,1.902,0.361,35
29,1,1,0.5,1.648,0.545,36
29,2,2,0.9,1.215,0.415,37
29,1,1,0.9,1.678,0.459,38
29,1,2,0.5,2.005,0.477,39
29,2,2,0.9,1.268,0.35,40
29,1,2,0.9,1.159,0.468,41
29,2,2,0.5,1.261,1.176,42
29,2,2,0.9,1.183,0.362,43
29,1,1,0.6,1.49,0.467,44
29,2,2,0.7,1.3,0.543,45
29,1,2,0.9,2.303,0.424,46
29,2,2,0.6,1.082,0.479,47
29,2,2,0.9,1.19,0.408,48
29,2,1,0.9,1.366,0.366,49
29,2,2,0.5,1.341,0.376,50
29,1,2,0.9,1.279,0.395,51
29,1,1,0.6,1.477,0.922,52
29,1,2,0.9,1.212,0.42,53
29,1,2,0.6,1.349,0.639,54
29,2,1,0.5,1.224,0.34,55
29,1,2,0.5,1.482,0.279,56
29,2,2,0.9,1.04,0.614,57
29,2,2,0.5,1.38,0.255,58
29,1,1,1,1.357,1.915,59
29,2,1,0.5,1.399,0.333,60
29,1,1,0.5,1.36,0.214,61
29,2,2,0.9,1.137,0.369,62
29,1,2,0.9,1.106,0.749,63
29,2,2,1,1.342,0.297,64
29,2,2,0.5,1.482,0.336,65
29,2,2,0.7,1.27,0.625,66
29,1,1,0.5,1.202,0.447,67
29,1,2,1,1.249,0.449,68
29,1,2,1,1.34,0.608,69
29,1,1,0.5,1.574,0.542,70
29,2,2,1,1.287,0.479,71
29,2,2,1,1.139,0.43,72
29,1,2,0.5,1.246,0.407,73
29,1,2,0.6,1.328,0.432,74
29,2,2,0.7,1.531,0.492,75
29,2,2,0.5,1.333,1.206,76
29,1,1,0.5,1.444,0.545,77
29,2,2,0.5,1.28,0.629,78
29,1,1,0.5,1.802,0.495,79
29,2,1,0.8,1.486,0.494,80
29,1,2,0.8,1.105,0.436,81
29,1,1,0.6,1.419,1.854,82
29,1,1,0.5,1.335,0.535,83
29,2,2,0.5,1.619,0.398,84
29,2,1,0.7,1.468,0.535,85
29,2,2,1,1.083,0.8,86
29,2,2,0.6,1.42,1.503,87
29,1,2,0.9,1.225,0.332,88
29,1,2,0.7,1.201,0.639,89
29,1,1,0.5,1.224,0.403,90
29,2,1,0.9,1.361,0.423,91
29,1,1,0.5,1.909,0.416,92
29,2,2,0.8,1.34,0.343,93
29,2,2,0.9,1.45,0.562,94
29,2,2,0.8,1.523,0.465,95
29,1,1,0.9,1.58,0.392,96
29,1,2,0.5,1.6,0.311,97
29,1,1,0.5,1.253,0.349,98
29,1,1,0.8,1.392,0.486,99
29,2,2,0.7,1.153,1.903,100
29,2,2,0.5,1.208,0.257,101
29,1,1,1,1.439,0.565,102
29,2,1,0.6,1.841,0.974,103
29,2,1,0.6,1.194,0.839,104
29,1,1,0.9,1.133,0.55,105
29,2,2,0.5,2.055,0.319,106
29,1,1,0.5,1.509,0.617,107
29,2,1,0.5,1.599,0.372,108
29,1,1,0.5,1.605,0.35,109
30,2,2,1,1.094,1.086,1
30,2,2,0.6,1.121,0.215,2
30,1,1,1,1.106,0.597,3
30,2,1,0.5,1.076,0.225,4
30,1,2,0.7,1.171,0.387,5
30,1,2,1,0.956,0.169,6
30,1,2,0.9,1.042,0.247,7
30,2,2,0.9,1.011,0.283,8
30,2,2,0.9,1.053,0.237,9
30,2,2,0.9,1.525,0.134,10
30,1,1,0.6,1.316,0.185,11
30,1,1,0.6,1.507,0.173,12
30,1,1,0.7,1.2,0.191,13
30,1,2,0.6,1.231,0.445,14
30,2,2,0.7,1.278,0.276,15
30,2,1,0.6,1.492,0.181,16
30,1,1,0.6,1.113,0.206,17
30,2,1,0.8,1.29,0.57,18
30,2,2,0.8,0.963,0.392,19
30,1,1,0.9,1.148,0.191,20
30,1,1,0.6,1.136,0.216,21
30,2,2,0.5,1.334,0.327,22
30,1,1,0.9,1.104,0.227,23
30,2,2,0.9,1.086,0.454,24
30,1,2,0.9,0.986,0.221,25
30,2,1,0.5,1.118,0.171,26
30,2,2,0.5,1.111,0.433,27
30,1,1,0.5,1.02,0.208,28
30,1,1,0.5,1.172,0.268,29
30,1,2,0.6,1.09,0.634,30
30,2,1,0.7,1.129,0.233,31
30,2,2,0.6,1.036,0.218,32
30,2,2,0.5,1.155,0.336,33
30,2,2,0.9,1.068,0.223,34
30,1,1,0.6,1.072,0.197,35
30,1,1,0.7,1.113,0.199,36
30,1,1,0.8,1.007,0.255,37
30,1,2,0.6,1.126,0.286,38
30,2,1,0.7,1.167,0.16,39
30,2,2,0.9,0.985,0.267,40
30,1,1,0.9,1.023,0.162,41
30,2,1,0.6,0.954,0.16,42
30,2,2,0.9,0.961,0.415,43
30,2,2,0.9,0.92,0.133,44
30,2,2,0.9,0.926,0.19,45
30,1,1,1,1.132,0.748,46
30,1,1,0.6,1.376,0.393,47
30,1,2,0.8,1.217,0.292,48
30,1,1,0.6,1.128,0.36,49
30,2,1,0.7,1.295,0.215,50
30,2,1,0.9,0.925,0.174,51
30,2,2,0.9,0.812,0.22,52
30,2,2,0.9,1.023,0.178,53
30,1,1,0.7,1.024,0.867,54
30,1,1,0.8,0.943,0.218,55
30,1,1,0.8,1.003,0.193,56
30,2,2,0.9,1.015,0.175,57
30,2,2,0.9,0.905,0.157,58
30,1,1,0.6,1.241,0.166,59
30,2,2,0.9,0.936,0.215,60
30,1,1,0.7,1.147,0.39,61
